,开始时间,持续分钟,盈亏大小,最大净值,结束-最大,最小净值,结束-最小,rsi,cci,rsi_cf1,atr,zuheyinzi,zuheyinzi2
30,2019-02-22 14:31:00,109.0,143.0,160.0,17.0,13.0,156.0,25.26304636862025,226.28167354159922,1.2594334788520598,13.39851636520571,61.28973008798588,137.28973008798587
31,2019-02-25 09:17:00,19.0,-31.0,44.0,75.0,29.0,-2.0,17.93101878079608,222.11981566816021,-8.016001685147415,13.789425950270285,53.93242629788239,107.93242629788239
32,2019-02-27 09:32:00,2.0,-28.0,-3.0,25.0,30.0,2.0,12.773172021052716,209.1564527757788,-1.123990295627749,18.871347084179476,52.56016438281007,120.56016438281007
33,2019-03-01 15:58:00,4.0,-28.0,-2.0,26.0,24.0,-4.0,24.199181988004185,223.484320557434,0.27185279985884847,10.837622772830919,57.3852368165785,122.3852368165785
34,2019-03-04 09:38:00,0.0,-43.0,-43.0,0.0,43.0,0.0,3.583505212394158,26.427734047870924,-9.249124212275461,28.741253851192695,34.967532468373946,40.967532468373946
35,2019-03-04 11:35:00,96.0,151.0,240.0,89.0,5.0,156.0,24.703213231852246,191.93513039668565,-1.1453684020205515,18.744451566543372,62.64117783806419,185.64117783806418
36,2019-03-05 10:40:00,29.0,-29.0,103.0,132.0,27.0,-2.0,17.60768584711171,181.72226532195555,2.2446937764066632,25.366341295964904,61.14625367527216,179.14625367527216
37,2019-03-06 09:50:00,6.0,-25.0,36.0,61.0,22.0,-3.0,17.373530747990912,246.903669724815,2.7834591977605214,27.646565930895918,69.71046365136833,239.71046365136834
38,2019-03-11 09:49:00,0.0,-33.0,-32.0,1.0,32.0,-1.0,10.473100751178485,207.06984667804383,-6.388793075739876,30.08977715867333,61.2698625776562,99.2698625776562
39,2019-03-12 10:27:00,196.0,17.0,76.0,59.0,12.0,29.0,10.8878927229594,227.29528535975874,-1.2374663761470117,19.529148023569842,53.14656928250511,106.14656928250511
40,2019-03-12 15:21:00,7.0,-23.0,-6.0,17.0,21.0,-2.0,16.22918515339005,228.13141683777718,-5.340827360627614,11.239791191315211,50.282118028482984,85.28211802848298
41,2019-03-14 09:45:00,3.0,-23.0,4.0,27.0,21.0,-2.0,10.607510188524316,245.9546925566392,0.8017841266936969,27.753570231321007,62.956549675509244,130.95654967550925
42,2019-03-15 09:56:00,77.0,280.0,324.0,44.0,4.0,284.0,12.066479176820913,245.75450945886942,1.4210854715202004e-14,20.286389017010904,56.92831913971876,116.92831913971875
43,2019-03-18 15:28:00,52.0,14.0,36.0,22.0,9.0,23.0,18.412213661950787,249.3068565005142,-4.397954495452524,12.078240827461903,55.421140139464114,111.42114013946411
44,2019-03-19 09:19:00,36.0,-23.0,51.0,74.0,21.0,-2.0,24.487533071404712,248.79366222546543,1.96137408064412,12.19322633671253,61.560125630663784,114.56012563066378
45,2019-03-19 16:03:00,3.0,-28.0,17.0,45.0,26.0,-2.0,28.169248405378553,330.7814992026822,3.53590467170244,13.737029195338295,74.98442752098507,159.98442752098507
46,2019-03-21 09:17:00,7.0,-30.0,-6.0,24.0,30.0,0.0,30.15960030935841,228.7822878228725,-1.7132707953979889,24.1425338607068,77.18036295235245,325.1803629523524
47,2019-03-22 13:09:00,21.0,-25.0,33.0,58.0,24.0,-1.0,22.013869154151877,261.95001759943494,2.1269135831611408,17.429418810631148,65.63828972472652,161.63828972472652
48,2019-04-01 09:18:00,99.0,196.0,232.0,36.0,16.0,212.0,42.496386498029906,154.1631623212658,0.2019535577412057,21.749348196064318,79.6620509262208,347.6620509262208
49,2019-04-02 09:18:00,11.0,-33.0,13.0,46.0,30.0,-3.0,16.898313161968275,231.16095786600604,-4.248108272157239,12.17551530955678,52.18992425812566,82.18992425812566
50,2019-04-02 16:19:00,1.0,-8.0,-1.0,7.0,6.0,-2.0,23.54214762305908,204.2553191489113,0.3519824694680267,8.70937501764744,52.67705455559765,78.67705455559765
51,2019-04-03 09:17:00,1.0,-38.0,-1.0,37.0,38.0,0.0,34.82386454614512,250.8200734394387,0.224443098650994,13.515365250296764,73.42123714038576,171.42123714038576
52,2019-04-03 09:41:00,86.0,-3.0,95.0,98.0,8.0,5.0,21.150458675599353,216.04018417748705,-1.63972993233223,22.953822282633162,65.70829937598123,163.70829937598123
53,2019-04-09 11:01:00,3.0,-23.0,17.0,40.0,21.0,-2.0,29.625221751399792,203.24597974986543,2.505156274448197,17.393132905286155,67.34295263167249,206.3429526316725
54,2019-04-11 09:32:00,3.0,-31.0,-4.0,27.0,29.0,-2.0,24.446157107588988,285.0924499229037,-1.7308077259900898,14.711390720145353,67.66679282002471,163.6667928200247
55,2019-04-12 14:34:00,1.0,-31.0,-11.0,20.0,30.0,-1.0,19.705281703590458,186.29825889479687,-4.242201905279046,13.94961047178814,52.28471806485828,139.28471806485828
56,2019-04-12 16:02:00,9.0,16.0,77.0,61.0,-17.0,-1.0,30.65849840023509,363.6934673366293,3.3357036831939553,12.490735298743623,79.51858043264164,136.51858043264164
57,2019-04-15 09:22:00,116.0,16.0,130.0,114.0,-1.0,15.0,22.80865459041223,229.88816043192924,1.1846346092591773,11.426398229264548,57.22386886286971,115.22386886286971
58,2019-04-16 09:17:00,0.0,-30.0,-29.0,1.0,29.0,-1.0,21.541324032273295,189.92805755396182,-11.990518101024662,14.627471796252074,55.16160158392155,137.16160158392154
59,2019-04-16 10:39:00,0.0,-23.0,-21.0,2.0,21.0,-2.0,19.97987038893217,124.70275885951914,-6.4071802462858045,22.450519015979232,54.900665290863316,212.90066529086332
60,2019-04-16 11:21:00,276.0,152.0,192.0,40.0,1.0,153.0,23.954547158479528,186.66301519923073,1.8387599233826677,20.04572163239778,62.66657031080038,176.66657031080038
61,2019-04-17 09:18:00,5.0,-26.0,-1.0,25.0,23.0,-3.0,23.338374036288485,270.10723860588604,0.6695804353183519,10.292556896971917,60.64165479384901,98.641654793849
62,2019-04-24 13:44:00,9.0,-28.0,11.0,39.0,25.0,-3.0,16.76851569308326,316.7438782262358,-2.962350869955827,16.07972165682816,64.52262517253499,97.52262517253499
63,2019-05-02 09:34:00,8.0,-36.0,8.0,44.0,34.0,-2.0,24.142610675706322,180.91158327620738,1.6238913813574527,17.650814625745966,59.88458362907303,132.88458362907303
64,2019-05-02 14:56:00,5.0,-24.0,-1.0,23.0,22.0,-2.0,34.29153186916706,182.86358511837702,0.1964669459449908,10.022689408127235,62.600579789132,133.60057978913198
65,2019-05-03 11:02:00,4.0,-28.0,-5.0,23.0,26.0,-2.0,33.988105873137556,185.3849116821781,-1.9596999869957017,18.117882065556,70.64447910691138,228.64447910691138
66,2019-05-06 15:20:00,60.0,52.0,78.0,26.0,0.0,52.0,17.732194465915555,280.16468878662687,1.4627526247198972,17.446849116204035,63.195512460782275,129.19551246078228
67,2019-05-07 14:21:00,119.0,36.0,153.0,117.0,-7.0,29.0,19.771152972286373,228.815511614513,1.3525835236576427,19.106039322707815,61.75874345644549,127.75874345644549
68,2019-05-08 09:18:00,6.0,-33.0,-5.0,28.0,32.0,-1.0,13.628059683635009,238.60561914673423,-2.5895072086840045,16.77491050555943,54.26353210386786,115.26353210386786
69,2019-05-08 09:36:00,286.0,14.0,191.0,177.0,10.0,24.0,14.171548275585295,153.69050356405353,-2.490219558373852,22.754285835980884,52.29488446797153,136.29488446797154
70,2019-05-09 13:12:00,11.0,-23.0,48.0,71.0,23.0,0.0,25.536859924861176,184.0705936282485,2.299544075750248,18.633203782050764,62.577123069736786,173.57712306973679
71,2019-05-10 11:28:00,1.0,-38.0,-4.0,34.0,37.0,-1.0,14.369058483138602,260.28402592452125,-0.44310756654118677,41.18519203419622,81.58265310978695,287.582653109787
72,2019-05-10 11:31:00,0.0,-31.0,-32.0,-1.0,32.0,1.0,10.877907588657798,131.44687666845087,-3.9824944339083928,43.635776485597745,67.65837174110064,257.6583717411006
73,2019-05-15 09:50:00,7.0,-34.0,26.0,60.0,31.0,-3.0,20.989177455768782,179.24791086351067,-1.3258619249970849,23.371990965313987,62.28595950743383,205.28595950743383
74,2019-05-20 10:46:00,0.0,-38.0,-37.0,1.0,37.0,-1.0,6.494049537046479,157.36509479827419,-5.524909133999778,31.187105629228338,53.41766464610224,161.41766464610225
75,2019-05-21 09:21:00,53.0,12.0,154.0,142.0,3.0,15.0,26.83751299621558,136.5853658536466,2.277602755573028,21.45264432331291,61.94869390489315,185.94869390489316
76,2019-05-22 09:18:00,12.0,-32.0,40.0,72.0,31.0,-1.0,36.573722962789205,261.3827217301368,0.847595643736085,11.502662263186116,74.214657398989,172.214657398989
77,2019-05-23 10:24:00,3.0,-25.0,7.0,32.0,23.0,-2.0,9.673673219975079,270.08909630884887,1.2307629825479651,25.71472524441357,62.39730809527354,125.39730809527353
78,2019-05-27 11:28:00,6.0,-28.0,-9.0,19.0,26.0,-2.0,13.884723049079007,158.12241141278696,-5.125229837484774,20.797933441052084,50.49489763140979,135.4948976314098
79,2019-05-27 13:11:00,157.0,16.0,124.0,108.0,11.0,27.0,16.183052774408196,253.49740932647933,-0.5071477622996525,13.8375895977094,55.370383304765525,94.37038330476553
80,2019-06-03 09:18:00,1.0,-28.0,-8.0,20.0,24.0,-4.0,17.167683283140605,196.8971332209159,-3.8794971928001445,10.625497710369054,47.48289431560124,96.48289431560124
81,2019-06-06 15:31:00,2.0,-25.0,-14.0,11.0,24.0,-1.0,16.083999756562378,167.09248850278334,-8.853946304493164,9.644224441729452,42.43747304857017,73.43747304857017
82,2019-06-06 16:02:00,18.0,0.0,16.0,16.0,15.0,15.0,13.943342726237852,305.33208606185696,-3.4466228666875125,9.33428725365951,53.81083858608306,88.81083858608307
83,2019-06-10 09:45:00,37.0,204.0,238.0,34.0,-29.0,175.0,25.158214414949953,293.8028169014316,2.390596175006081,32.09768448848385,86.63618059357697,208.63618059357697
84,2019-06-13 09:17:00,5.0,-28.0,4.0,32.0,26.0,-2.0,28.828076441721805,232.02785030467487,0.9515803623196888,12.592223145024954,64.62308461721425,158.62308461721426
85,2019-06-13 10:54:00,9.0,-29.0,42.0,71.0,28.0,-1.0,21.006164526964554,280.6301050175259,5.365869862316757,23.491181231443683,72.56035626016083,204.56035626016083
86,2019-06-13 11:20:00,26.0,15.0,123.0,108.0,-3.0,12.0,16.997507321513268,299.4225216554074,0.6194254619818622,24.18797981872173,71.12773930577575,157.12773930577575
87,2019-06-14 09:32:00,3.0,-50.0,-7.0,43.0,49.0,-1.0,18.2571259000742,272.04751241359116,-2.3386420589064585,19.919607473086508,65.38148461451982,113.38148461451982
88,2019-06-17 09:17:00,43.0,266.0,312.0,46.0,-34.0,232.0,41.015618987156586,252.8187665531816,1.49252247874729,19.1951723596016,85.49266800207634,314.49266800207636
89,2019-06-18 10:11:00,2.0,-31.0,4.0,35.0,29.0,-2.0,21.144767309262065,170.0581978727682,0.7702140225204062,25.685342473948985,63.83592957048787,228.83592957048788
90,2019-06-18 14:25:00,49.0,-33.0,55.0,88.0,32.0,-1.0,24.561354802826855,197.50534568782476,0.3806666266129497,13.406347403786052,57.71823677539538,146.71823677539538
91,2019-06-19 09:17:00,15.0,-7.0,113.0,120.0,17.0,10.0,38.00026179019417,311.0672645739849,0.9836926229876326,17.433748323987622,86.54073657158028,253.54073657158028
92,2019-06-24 09:44:00,1.0,-24.0,-15.0,9.0,22.0,-2.0,9.479661935713615,164.43719412724406,-3.3712588533234396,24.703145090041595,50.626526438479615,109.62652643847962
93,2019-06-27 09:39:00,0.0,-31.0,-28.0,3.0,28.0,-3.0,12.071380315067145,182.06641416365514,-7.0581624326277534,20.940193032552905,51.218214763985564,119.21821476398557
94,2019-07-02 09:18:00,0.0,-25.0,-21.0,4.0,21.0,-4.0,39.03310341023605,156.74371348742613,-3.9962974215261085,31.23758856398951,85.94506332296818,512.9450633229682
95,2019-07-02 09:23:00,0.0,-29.0,-26.0,3.0,26.0,-3.0,28.119893570489026,61.8253189401387,-5.101963998042365,29.290691198041266,63.59311666254416,451.59311666254416
96,2019-07-02 09:41:00,32.0,-11.0,129.0,140.0,9.0,-2.0,18.927136645850624,109.44718814720572,0.0,31.75069890265903,61.62255436323022,86.62255436323022
97,2019-07-03 16:09:00,11.0,-14.0,2.0,16.0,13.0,-1.0,16.401235438975533,190.88596863079997,-8.607034168628104,9.573897323650037,45.06372962570556,91.06372962570556
98,2019-07-04 09:46:00,1.0,-26.0,-19.0,7.0,24.0,-2.0,17.395287621975314,197.22222222223078,-5.4948393813681236,24.51463802800918,61.63214787220757,200.63214787220755
99,2019-07-05 10:37:00,6.0,-25.0,8.0,33.0,24.0,-1.0,23.71357685703289,143.15411065958975,-2.26061388707123,18.09687184476309,56.12585976775495,153.12585976775495
100,2019-07-09 09:56:00,9.0,-27.0,21.0,48.0,26.0,-1.0,10.682304738020711,228.26405867969325,-0.49272169946954136,26.916470926775787,60.42518153276582,120.42518153276582
101,2019-07-11 09:27:00,9.0,15.0,71.0,56.0,-2.0,13.0,31.44544212449165,111.49413564507414,0.6779071760339122,15.010374393887483,57.60523008288654,206.60523008288655
102,2019-07-11 09:48:00,24.0,-28.0,19.0,47.0,25.0,-3.0,19.357771856184513,254.65365389192766,0.6804915038051718,25.859818538253965,70.68295578363124,177.68295578363126
103,2019-07-12 09:18:00,2.0,-25.0,-2.0,23.0,22.0,-3.0,25.99625320372843,166.1956811516884,-1.6203051041471213,11.109898322985913,53.72571964188318,113.72571964188319
104,2019-07-12 09:26:00,4.0,-31.0,-3.0,28.0,29.0,-2.0,23.503798295922053,165.41095890410418,-4.545603122898186,16.22913372692291,56.27402791325538,139.2740279132554
105,2019-07-12 09:35:00,6.0,-32.0,17.0,49.0,31.0,-1.0,23.09672846860525,196.90005344734695,0.8214611206598477,24.25581135034559,67.04254516368553,167.04254516368553
106,2019-07-16 09:17:00,0.0,-51.0,-49.0,2.0,49.0,-2.0,6.932073035445896,113.47517730494982,-32.33884454268242,11.669196572896782,29.948787338837658,56.94878733883766
107,2019-07-17 15:03:00,77.0,40.0,66.0,26.0,4.0,44.0,21.117752262364746,243.66152878259737,0.0,7.8814276164655475,53.36533275709003,85.36533275709003
108,2019-07-18 09:36:00,1.0,-31.0,-17.0,14.0,29.0,-2.0,12.47584164066238,157.3664533299567,-5.037238699543408,22.551628776666835,50.76411575032488,185.7641157503249
109,2019-07-19 09:36:00,0.0,-29.0,-28.0,1.0,28.0,-1.0,19.562306754933758,218.04056970221475,-7.000134753678921,25.409007055490708,66.77537078064594,167.77537078064594
110,2019-07-19 09:48:00,392.0,39.0,68.0,29.0,19.0,58.0,22.39192420385912,183.6049856184079,1.6110706191571609,26.713343781055737,67.46576654675565,231.46576654675565
111,2019-07-22 10:05:00,7.0,-26.0,-4.0,22.0,24.0,-2.0,6.9778656773298735,178.84615384613323,-2.837930544066829,28.238732471610323,53.10121353355352,152.1012135335535
112,2019-07-24 09:32:00,215.0,0.0,120.0,120.0,4.0,4.0,19.495112276368374,238.40304182507853,-1.325584292766024,21.307152756128637,64.64256921500487,168.64256921500487
113,2019-07-25 09:18:00,2.0,-25.0,-16.0,9.0,23.0,-2.0,18.22392510946021,166.01099218973448,-11.584933972565707,8.747985402781673,43.573009731215336,92.57300973121534
114,2019-08-02 09:47:00,1.0,-31.0,-16.0,15.0,28.0,-3.0,10.161231982384464,214.0182429188659,-3.269904618696451,28.657246451734824,60.220302726005876,138.22030272600588
115,2019-08-06 11:29:00,97.0,169.0,266.0,97.0,-15.0,154.0,20.333400920067774,236.9703036369855,1.978342439688035,28.635649764975938,72.66608104874226,206.66608104874226
116,2019-08-06 15:15:00,28.0,10.0,73.0,63.0,14.0,24.0,16.68231773757438,137.56527415143208,-3.8602261747269893,21.22247115473252,51.66131630745011,137.6613163074501
117,2019-08-07 09:18:00,0.0,-38.0,-39.0,-1.0,39.0,1.0,9.173264045789168,196.44578313257833,-15.368982689131599,18.526365504203437,47.34420786325043,66.34420786325043
118,2019-08-08 09:22:00,22.0,104.0,186.0,82.0,-21.0,83.0,17.129547763933843,288.70755461963023,4.209495340928008,22.420268932640194,68.42057215853706,142.42057215853706
119,2019-08-08 09:57:00,1.0,-30.0,-12.0,18.0,29.0,-1.0,16.496323825161227,256.68571428570493,-2.2643410620738535,31.04579744420714,73.21069269793887,135.21069269793887
120,2019-08-12 09:33:00,7.0,-24.0,62.0,86.0,22.0,-2.0,22.31905831291914,186.59940499288348,4.159966165995442,29.92755810436769,70.90655691657517,198.90655691657517
121,2019-08-13 09:18:00,23.0,8.0,83.0,75.0,6.0,14.0,32.092001346247486,181.83209292620674,0.6836981074596338,21.59608625866095,71.8712968975291,295.8712968975291
122,2019-08-15 09:18:00,7.0,-28.0,40.0,68.0,25.0,-3.0,19.379105466574345,207.91935483866945,-4.675711325334703,18.73177269721014,58.90281364765143,152.90281364765144
123,2019-08-15 09:45:00,0.0,-28.0,-25.0,3.0,25.0,-3.0,20.993479115938243,176.4705882352888,-5.4381744752722625,31.801089091288873,70.441627030756,230.441627030756
124,2019-08-15 10:20:00,38.0,130.0,202.0,72.0,-16.0,114.0,18.330335548109673,225.7094017093998,2.5191630892714443,25.608177313164852,66.50945303221451,145.5094530322145
125,2019-08-16 09:19:00,1.0,-31.0,-2.0,29.0,29.0,-2.0,22.741655758451742,166.53409090910213,0.0,23.028219330067568,62.42328417942953,189.42328417942952
126,2019-08-19 09:31:00,16.0,8.0,100.0,92.0,-10.0,-2.0,29.54440580652131,224.2105263157781,3.8111905302431097,30.658377579322064,82.62383601742118,450.6238360174212
127,2019-08-20 09:40:00,48.0,1.0,131.0,130.0,17.0,18.0,16.209528797287305,354.01402961798357,8.07025954780358,24.450823949118444,76.0617557082041,160.0617557082041
128,2019-08-21 09:18:00,2.0,-28.0,-1.0,27.0,26.0,-2.0,21.38164779062292,250.21276595744257,0.6223226551538943,11.220273470553456,57.62319785692064,111.62319785692064
129,2019-08-21 15:07:00,73.0,-1.0,43.0,44.0,18.0,17.0,32.14362548648009,200.4466279589147,5.004231272396396,12.414191216740532,64.60247949911209,153.6024794991121
130,2019-08-26 10:49:00,4.0,-35.0,11.0,46.0,32.0,-3.0,22.32865770369638,255.7561673221548,1.4045374498339527,27.876372545916105,75.78064698182797,246.78064698182797
131,2019-08-26 14:57:00,8.0,18.0,123.0,105.0,-19.0,-1.0,31.049935906842023,329.2198160782653,5.944782604339565,16.554300543928086,80.52621805859664,231.52621805859664
132,2019-09-03 09:17:00,13.0,-28.0,27.0,55.0,27.0,-1.0,22.84421211399757,291.107644305734,0.24244685941388866,13.51477259470102,65.469749139272,125.469749139272
133,2019-09-03 09:33:00,97.0,9.0,162.0,153.0,-6.0,3.0,24.867358412157103,280.042746460012,4.726225296709998,23.945857843794396,76.81749090195271,231.8174909019527
134,2019-09-04 09:17:00,27.0,133.0,190.0,57.0,-7.0,126.0,28.543208954613164,247.27530077848536,1.3515662463154001,13.075864679789401,66.3466037122511,173.3466037122511
135,2019-09-04 09:49:00,22.0,10.0,71.0,61.0,-5.0,5.0,21.095219867597123,148.08439755692223,0.8156976599375696,25.287273854777638,61.19093347806698,90.19093347806698
136,2019-09-04 13:58:00,30.0,422.0,626.0,204.0,-28.0,394.0,28.817677497333122,261.4931030852006,4.708381655183231,14.224352397031124,69.1913402028843,171.1913402028843
137,2019-09-04 15:35:00,0.0,-32.0,-31.0,1.0,31.0,-1.0,17.972711509339774,191.86046511628177,-7.448949916512802,27.021413098723198,64.18017111969115,127.18017111969115
138,2019-09-04 15:42:00,8.0,-42.0,29.0,71.0,40.0,-2.0,18.89267347637454,122.19919878436468,0.6898736244256582,31.643265193770876,62.755858548581884,236.7558585485819
139,2019-09-05 09:27:00,3.0,-28.0,1.0,29.0,28.0,0.0,19.658889343480396,149.23798925926974,-2.4855200286925907,24.312879005214217,58.895567274621584,219.89556727462158
140,2019-09-05 13:27:00,0.0,-27.0,-137.0,-110.0,137.0,110.0,-8.335564260672896,24.9452954048157,-22.69130812210213,27.19954342217001,21.358508701978682,-44.64149129802132
141,2019-09-09 09:17:00,4.0,-24.0,4.0,28.0,22.0,-2.0,23.018146607114986,212.051649928293,0.0,13.597759018442447,57.82107061838673,116.82107061838673
142,2019-09-09 09:34:00,0.0,-56.0,-53.0,3.0,53.0,-3.0,7.527894019209533,94.96500338677342,-15.417715708382538,26.29659874223539,43.320993100122266,139.32099310012228
143,2019-09-10 09:26:00,4.0,-30.0,10.0,40.0,27.0,-3.0,29.340791719902285,152.20563091302338,1.114696139275381,16.672380831976945,61.23373564318157,192.23373564318157
144,2019-09-11 11:12:00,27.0,220.0,283.0,63.0,-19.0,201.0,28.00650689646625,280.0085160740496,3.3704616645111116,17.20079051761962,73.20814902149084,181.20814902149084
145,2019-09-12 11:51:00,2.0,-28.0,-12.0,16.0,25.0,-3.0,18.860661057563405,266.4751743947988,-3.818997691067352,15.077061736655468,60.58524023369875,119.58524023369876
146,2019-09-13 15:08:00,13.0,-27.0,-2.0,25.0,25.0,-2.0,19.022437364023332,172.06982543639964,-4.93350935753034,11.308707463703765,47.53812737136706,92.53812737136707
147,2019-09-13 15:27:00,21.0,-24.0,40.0,64.0,22.0,-2.0,19.170096936246438,279.8383021728179,-0.6259481544953616,11.437940161351731,58.59186731487996,81.59186731487996
148,2019-09-19 14:00:00,6.0,-26.0,16.0,42.0,23.0,-3.0,31.64666599007589,228.2208588956728,2.755010286662042,12.318962372526373,66.78771425216954,169.78771425216954
149,2019-09-19 15:32:00,48.0,30.0,37.0,7.0,13.0,43.0,15.590024349805915,260.6849315067994,-2.138508227256878,13.802590791171161,55.46110829165701,96.46110829165701
150,2019-09-23 09:18:00,20.0,-24.0,58.0,82.0,23.0,-1.0,37.2692661046451,194.8677928755279,1.7862105371293495,15.515145413962715,72.2711908061606,242.2711908061606
151,2019-09-23 15:06:00,7.0,-27.0,2.0,29.0,26.0,-1.0,30.00449715792803,268.7221396731048,-1.4246444250717758,12.271377328387942,69.14808845362646,138.14808845362646
152,2019-09-24 10:15:00,1.0,-35.0,-17.0,18.0,33.0,-2.0,18.216343816799423,132.2710770471974,-4.4629500377378974,22.094900982214096,53.538352503733265,167.53835250373328
153,2019-09-25 10:42:00,18.0,8.0,110.0,102.0,-10.0,-2.0,25.444999493538973,302.6729778644042,7.492200760642774,28.234029426562397,83.94632670654178,273.94632670654175
