s_time,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4,参数5,e_time
2015-01-01 09:15:00,1143.0,1781.0,882.0,1.2959183673469388,1.7618203441163633,745.5059558729754,174.0,0.5919540229885057,1.1584199584199584,140.0,200.0,16.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1135.0,1806.0,909.0,1.2486248624862486,2.001173678636986,724.4969646728733,150.0,0.64,1.2199612403100775,150.0,220.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1134.0,1240.0,789.0,1.4372623574144487,1.6136783220590651,575.0669429919653,91.0,0.5494505494505495,1.3159654499860687,140.0,220.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1126.0,1336.0,637.0,1.7676609105180534,0.9570710057999468,478.25050376227523,116.0,0.6120689655172413,1.2835557794006547,130.0,260.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1116.0,1520.0,658.0,1.696048632218845,1.926696907049593,813.1457977298813,106.0,0.5,1.2975206611570247,100.0,200.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1113.0,1783.0,948.0,1.1740506329113924,1.3367929946586836,719.824040300982,132.0,0.5303030303030303,1.1926939058171746,140.0,250.0,10.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1103.0,1624.0,1163.0,0.9484092863284609,1.3849539596507592,553.8307996429027,166.0,0.5602409638554217,1.1644060217618124,130.0,200.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1101.0,1171.0,577.0,1.9081455805892549,1.0967752986994888,477.6273944649917,122.0,0.6311475409836066,1.2568229531140658,140.0,260.0,16.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1098.0,1150.0,815.0,1.347239263803681,1.1088145064748214,410.2500828975896,88.0,0.5340909090909091,1.320958783981292,140.0,230.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1092.0,1162.0,606.0,1.801980198019802,1.1499692777768917,376.3429792118352,115.0,0.5391304347826087,1.2292672685282384,150.0,260.0,18.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1089.0,1340.0,621.0,1.7536231884057971,1.7637198532777048,652.0510776686647,91.0,0.6043956043956044,1.357049180327869,130.0,220.0,20.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1077.0,1459.0,758.0,1.420844327176781,1.617867163342885,677.8134804234154,132.0,0.49242424242424243,1.2043255549231644,100.0,250.0,10.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1073.0,1125.0,696.0,1.5416666666666667,1.2693747622862999,437.8484249457977,88.0,0.5113636363636364,1.329444273871661,120.0,230.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1071.0,1297.0,471.0,2.2738853503184715,1.5082559477857964,649.3252391276623,80.0,0.5375,1.3444837568349952,140.0,250.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1069.0,1615.0,620.0,1.7241935483870967,1.6435357118054357,723.9782553245759,106.0,0.6320754716981132,1.2955487973458668,140.0,200.0,20.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1063.0,1313.0,638.0,1.6661442006269593,1.3653020204244133,562.9059303660248,133.0,0.631578947368421,1.2314895470383274,140.0,250.0,16.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1061.0,1113.0,789.0,1.3447401774397971,0.364639856389156,149.5829868639204,88.0,0.5568181818181818,1.2948041122534035,150.0,230.0,18.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1054.0,1312.0,537.0,1.962756052141527,1.1265036784988665,491.3530417038643,104.0,0.6057692307692307,1.296150604102276,130.0,270.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1048.0,1855.0,1105.0,0.9484162895927601,1.8598719185654522,733.469225864048,174.0,0.5977011494252874,1.1433456435508138,150.0,200.0,16.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1044.0,1423.0,637.0,1.6389324960753533,1.0833425417323554,493.8422650172172,116.0,0.6206896551724138,1.2592500620809535,140.0,260.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1043.0,1445.0,834.0,1.250599520383693,1.638757402983855,609.1516388215789,95.0,0.5684210526315789,1.2612725450901803,150.0,210.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1041.0,1120.0,754.0,1.3806366047745358,0.7989396406224463,334.93412829996174,110.0,0.5363636363636364,1.2287409360580093,130.0,260.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1041.0,1120.0,802.0,1.298004987531172,1.1689585918965228,472.4993878331845,87.0,0.5517241379310345,1.3046532045654082,150.0,240.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1040.0,1092.0,816.0,1.2745098039215685,1.3961445308973388,483.7651957658462,91.0,0.5604395604395604,1.285244103126714,140.0,230.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1036.0,1143.0,780.0,1.3282051282051281,0.983348550684516,358.43504655018495,91.0,0.5714285714285714,1.2709913680355742,150.0,220.0,18.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1035.0,1371.0,1059.0,0.9773371104815864,1.0072182707054043,385.39436296390767,136.0,0.5588235294117647,1.186184565569347,140.0,230.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1033.0,1450.0,564.0,1.8315602836879432,1.4692301583828031,580.0593801810993,103.0,0.6213592233009708,1.2857538035961273,150.0,270.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1032.0,1170.0,470.0,2.195744680851064,1.937902332171726,621.1498533350338,91.0,0.4945054945054945,1.3152107513744653,100.0,220.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1027.0,1549.0,555.0,1.8504504504504504,1.9547514708191693,820.7679250095651,106.0,0.5754716981132075,1.3114008489993936,100.0,200.0,20.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1026.0,1374.0,566.0,1.812720848056537,1.161303029736533,480.36394592526466,129.0,0.5968992248062015,1.2394399066511084,130.0,250.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1024.0,1499.0,815.0,1.2564417177914111,1.6733682780546781,565.9071546996556,143.0,0.6363636363636364,1.2074134089528052,150.0,230.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1020.0,1090.0,756.0,1.3492063492063493,0.7877374451564534,305.49945160056114,122.0,0.5327868852459017,1.207527975584944,130.0,250.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1017.0,1087.0,623.0,1.6324237560192616,1.3902733486821368,468.2244866726183,75.0,0.5466666666666666,1.3575949367088607,150.0,260.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1014.0,1894.0,1205.0,0.84149377593361,1.2602548859186837,603.9976151001148,160.0,0.5875,1.1526189042745334,150.0,210.0,16.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1010.0,1572.0,1281.0,0.7884465261514442,1.2776766385846636,465.51381201377376,150.0,0.5866666666666667,1.1579358874120407,150.0,210.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,1005.0,1075.0,516.0,1.947674418604651,1.3673439322223635,498.19338094630785,75.0,0.5466666666666666,1.3533755274261603,130.0,260.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,997.0,1221.0,535.0,1.8635514018691588,1.1445177620842115,484.68834332355567,91.0,0.6263736263736264,1.3129315756434399,150.0,230.0,16.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,993.0,1063.0,634.0,1.5662460567823344,1.026376670280954,317.12395102665477,115.0,0.5391304347826087,1.2084820491287005,140.0,260.0,18.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,992.0,1363.0,918.0,1.0806100217864925,1.130067029525765,441.7676699400587,143.0,0.5664335664335665,1.1706519869258558,130.0,220.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,991.0,1332.0,637.0,1.555729984301413,1.2173609702902692,498.0732304552991,115.0,0.6260869565217392,1.2460888999255029,150.0,260.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,987.0,1785.0,1105.0,0.893212669683258,1.6802868580243508,632.0922203800536,174.0,0.6379310344827587,1.1649398395721924,140.0,200.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,983.0,1053.0,675.0,1.4562962962962962,1.0497240998817476,397.7334141053437,122.0,0.6311475409836066,1.2295120242820454,150.0,260.0,16.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,978.0,1416.0,958.0,1.0208768267223383,1.4069165768753111,449.6468435148578,144.0,0.5625,1.1645910467855942,150.0,230.0,16.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,978.0,1384.0,615.0,1.5902439024390245,1.9307891613531256,636.6614207371508,91.0,0.6153846153846154,1.3148744365743723,140.0,220.0,20.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,969.0,1429.0,732.0,1.3237704918032787,1.1420911775080298,486.48502741997197,125.0,0.552,1.1834185122089722,140.0,250.0,16.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,957.0,1150.0,368.0,2.6005434782608696,0.972851069829013,421.13523785231473,75.0,0.6266666666666667,1.3855761482675262,140.0,260.0,16.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,954.0,1471.0,761.0,1.2536136662286466,1.2987514278806693,501.2688432597883,129.0,0.6046511627906976,1.2197650310988253,140.0,250.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,954.0,1473.0,711.0,1.3417721518987342,1.260860286158793,514.3162351740849,137.0,0.6204379562043796,1.2028061224489797,130.0,240.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,954.0,1381.0,564.0,1.6914893617021276,1.2974021624517722,496.69199081749775,104.0,0.6153846153846154,1.2639004149377595,140.0,270.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,950.0,1207.0,791.0,1.2010113780025284,0.9354291760348605,343.31613314628237,110.0,0.5454545454545454,1.2041693531055233,140.0,260.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,945.0,1015.0,591.0,1.598984771573604,1.1521426996906567,380.02601708965693,73.0,0.5205479452054794,1.331578947368421,130.0,260.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,944.0,1229.0,714.0,1.3221288515406162,1.0688980215566612,417.3746460910598,116.0,0.5517241379310345,1.1954451345755694,130.0,260.0,16.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,939.0,1422.0,976.0,0.9620901639344263,1.4489057308881148,454.808672363219,144.0,0.5625,1.1580276001346348,140.0,230.0,16.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,939.0,1151.0,818.0,1.147921760391198,0.9282592063483166,319.19459252646345,122.0,0.5409836065573771,1.18716364361172,140.0,250.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,931.0,1453.0,1109.0,0.8394950405770965,1.2270492473512287,443.5141180971815,142.0,0.5774647887323944,1.157396449704142,140.0,220.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,931.0,1065.0,470.0,1.9808510638297872,1.6620010342549885,503.1712536666242,88.0,0.5795454545454546,1.324956369982548,120.0,230.0,20.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,930.0,1820.0,1125.0,0.8266666666666667,1.2985775315305579,631.1174850146665,162.0,0.5617283950617284,1.1456538762725137,120.0,210.0,16.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,930.0,1409.0,743.0,1.2516823687752354,1.4642060922881284,520.9074225226374,128.0,0.609375,1.2142363510711818,150.0,250.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,928.0,980.0,818.0,1.1344743276283618,1.553833909155943,459.69665858946564,91.0,0.5384615384615384,1.2661313449956983,120.0,220.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,927.0,1111.0,800.0,1.15875,1.085104293921542,347.65522254814437,121.0,0.5454545454545454,1.18477177596173,150.0,250.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,923.0,1130.0,458.0,2.01528384279476,1.995982241789465,615.8424690728224,64.0,0.5625,1.3732308936514357,140.0,270.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,922.0,1173.0,578.0,1.5951557093425606,1.5161289963532687,477.3,88.0,0.6022727272727273,1.3110661268556005,140.0,230.0,20.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,919.0,1021.0,601.0,1.5291181364392679,1.05066914019726,394.0329932406581,122.0,0.6311475409836066,1.2143690226265453,130.0,260.0,16.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,916.0,1651.0,985.0,0.9299492385786802,1.59066490281635,571.8401351868384,176.0,0.6363636363636364,1.1514299884278394,130.0,200.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,912.0,1076.0,527.0,1.730550284629981,1.534782656438156,544.3069378905752,138.0,0.572463768115942,1.193138500635324,100.0,250.0,10.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,910.0,1470.0,768.0,1.1848958333333333,1.7900175307331885,558.5466777196787,151.0,0.6291390728476821,1.1782915360501567,130.0,220.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,909.0,1106.0,428.0,2.1238317757009346,1.7178097816189184,527.7747991327636,63.0,0.6031746031746031,1.4103837471783296,150.0,270.0,20.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,909.0,1232.0,773.0,1.1759379042690814,1.5712807963592716,552.3109807422522,106.0,0.5471698113207547,1.2246108228317272,120.0,200.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,909.0,1138.0,773.0,1.1759379042690814,1.0822349020959463,356.369149343196,109.0,0.5504587155963303,1.195357833655706,150.0,260.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,901.0,1213.0,809.0,1.1137206427688504,1.779576312567113,560.6178421119755,94.0,0.5957446808510638,1.2295541401273884,150.0,220.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,895.0,965.0,568.0,1.5757042253521127,1.3029976674403443,400.67807677592145,73.0,0.5342465753424658,1.3031842818428183,140.0,260.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,891.0,1076.0,447.0,1.9932885906040267,2.0449820396039593,589.4493431960209,64.0,0.5625,1.360291144359078,150.0,270.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,890.0,1289.0,680.0,1.3088235294117647,1.6234633182789104,552.1607958168601,121.0,0.5454545454545454,1.162527392257122,150.0,260.0,10.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,888.0,1411.0,833.0,1.0660264105642256,1.4988117739815539,469.61647749011604,144.0,0.6319444444444444,1.179866315576261,140.0,230.0,20.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,886.0,1131.0,621.0,1.4267310789049918,0.9827386772469301,355.9787909705395,99.0,0.5353535353535354,1.2114558472553698,130.0,270.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,885.0,1199.0,1079.0,0.8202038924930491,1.6820432613737417,428.24333630914424,168.0,0.5714285714285714,1.1245426400225162,150.0,200.0,18.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,885.0,955.0,564.0,1.5691489361702127,1.4123186583694893,395.05010840454025,73.0,0.5342465753424658,1.2997967479674797,150.0,260.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,882.0,934.0,521.0,1.692898272552783,1.381325660700298,394.2633465119245,88.0,0.48863636363636365,1.2820594819315638,100.0,230.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,880.0,971.0,696.0,1.264367816091954,0.6682349786687684,258.40315010840453,120.0,0.625,1.2132299491155802,150.0,260.0,18.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,875.0,1026.0,653.0,1.339969372128637,1.7249035673063395,492.36979977043745,106.0,0.6226415094339622,1.2364864864864864,150.0,270.0,18.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,875.0,991.0,802.0,1.0910224438902743,1.0895770207261781,391.06251753602857,87.0,0.5517241379310345,1.2560725782850453,140.0,240.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,862.0,957.0,311.0,2.7717041800643085,1.3728069546063617,439.6934574671598,64.0,0.625,1.398704902867715,140.0,270.0,16.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,861.0,1173.0,746.0,1.1541554959785523,1.8097271101116843,534.7581813544191,145.0,0.5310344827586206,1.1525243578387954,100.0,220.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,860.0,862.0,452.0,1.9026548672566372,1.6624080077463947,436.7895804106619,73.0,0.4794520547945205,1.3284950343773874,100.0,260.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,859.0,1220.0,662.0,1.297583081570997,1.3487772636550448,466.5464226501722,133.0,0.631578947368421,1.1870644599303137,130.0,250.0,16.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,858.0,1101.0,535.0,1.6037383177570093,1.1138451861222678,423.68834332355567,91.0,0.6263736263736264,1.2693032015065915,140.0,230.0,16.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,850.0,1222.0,543.0,1.565377532228361,2.1988879971732183,628.4914169111083,91.0,0.5714285714285714,1.2968913726859936,100.0,220.0,20.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,844.0,1200.0,559.0,1.5098389982110911,1.4917347254581805,552.6428006631808,80.0,0.5375,1.2714699260212288,130.0,250.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,841.0,1478.0,866.0,0.9711316397228638,1.7604321632527662,605.2312715214896,95.0,0.631578947368421,1.2402857142857142,150.0,210.0,20.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,841.0,932.0,716.0,1.1745810055865922,0.6312403228445672,243.27004208646855,120.0,0.625,1.2037799854615943,140.0,260.0,18.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,841.0,1034.0,368.0,2.285326086956522,0.9543312008604358,372.9259915827063,75.0,0.6266666666666667,1.33883964544722,130.0,260.0,16.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,841.0,1291.0,828.0,1.0157004830917875,1.405535642910932,442.39358500191304,98.0,0.5510204081632653,1.195945945945946,150.0,270.0,20.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,840.0,1233.0,669.0,1.2556053811659194,1.430705513873698,501.4549037112613,133.0,0.5939849624060151,1.1988165680473373,100.0,250.0,16.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,839.0,1625.0,1064.0,0.7885338345864662,1.2733747113514127,594.5551587807678,132.0,0.5303030303030303,1.1452562326869806,130.0,250.0,10.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,839.0,891.0,789.0,1.0633713561470215,0.15941788476157454,54.92035454661395,88.0,0.5568181818181818,1.2331203111975548,140.0,230.0,18.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,838.0,1157.0,781.0,1.0729833546734955,1.4645800989932238,475.4208009182502,95.0,0.5578947368421052,1.2154241645244217,130.0,210.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,838.0,902.0,635.0,1.3196850393700787,1.2077605384998404,328.56616502997065,84.0,0.5357142857142857,1.2554099359951234,130.0,240.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,836.0,1011.0,346.0,2.4161849710982657,1.4499077579241482,435.2112230582834,63.0,0.5873015873015873,1.3872163038443723,130.0,270.0,20.0,2.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,835.0,1061.0,673.0,1.2407132243684993,1.3128106475094794,440.1109552353016,87.0,0.5402298850574713,1.248882265275708,130.0,240.0,16.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,835.0,1028.0,659.0,1.267071320182094,1.0049332409962588,359.8107766866471,122.0,0.6229508196721312,1.1999042374910223,120.0,260.0,16.0,2.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,834.0,904.0,662.0,1.2598187311178248,0.8989885049516043,244.58214513454917,115.0,0.5391304347826087,1.1750997270627754,130.0,260.0,18.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,831.0,989.0,746.0,1.113941018766756,1.1038019733878217,380.5686774646091,105.0,0.580952380952381,1.1898994515539305,150.0,200.0,18.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,829.0,881.0,703.0,1.1792318634423897,1.9295833671727947,452.3454533860477,91.0,0.5274725274725275,1.2425394967817436,110.0,220.0,20.0,3.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,827.0,1630.0,1051.0,0.7868696479543292,1.2063175521119573,518.5347022063512,160.0,0.58125,1.1262981062919974,130.0,210.0,16.0,3.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,823.0,1087.0,621.0,1.325281803542673,1.9479562087941247,531.1536156102538,91.0,0.6043956043956044,1.2698360655737704,120.0,220.0,20.0,2.0,1.0,2016-01-01 09:15:00
