,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
203,-695.0,1228.0,1951.0,-0.35622757560225526,0.8734715266578738,338.2609201098611,143.0,0.6853146853146853,0.9034185658699277,60.0,205.0,0.0,0.0
199,-691.0,764.0,1556.0,-0.4440874035989717,0.4893972633235932,148.9044458545035,143.0,0.6783216783216783,0.902867585043576,60.0,185.0,0.0,0.0
72,-690.0,582.0,1272.0,-0.5424528301886793,-0.29588326941353615,-88.94797808335919,143.0,0.7552447552447552,0.8821318756405877,40.0,190.0,0.0,0.0
35,-686.0,249.0,988.0,-0.694331983805668,-1.3099162268115474,-340.32602624253735,143.0,0.7762237762237763,0.8707854586551139,35.0,165.0,0.0,0.0
73,-679.0,593.0,1272.0,-0.5338050314465409,-0.20238362903601886,-62.66941165027859,143.0,0.7552447552447552,0.8840109326955928,40.0,195.0,0.0,0.0
184,-679.0,1117.0,1831.0,-0.3708356089568542,0.6850127898049158,293.5718473986726,143.0,0.7132867132867133,0.902680235058048,55.0,270.0,0.0,0.0
103,-675.0,407.0,1123.0,-0.6010685663401603,-0.8442430142353345,-242.7866462259563,143.0,0.7342657342657343,0.8901545972335232,45.0,185.0,0.0,0.0
262,-660.0,331.0,1074.0,-0.6145251396648045,-0.6064017738395046,-138.29152096485095,143.0,0.6503496503496503,0.9098360655737704,70.0,180.0,0.0,0.0
287,-657.0,1115.0,1790.0,-0.36703910614525137,0.5736468639280049,196.32928224390832,143.0,0.6713286713286714,0.9131871035940804,70.0,305.0,0.0,0.0
126,-656.0,771.0,1427.0,-0.45970567624386827,0.00778657541336602,2.5358414887753638,143.0,0.7482517482517482,0.8954415046222506,45.0,300.0,0.0,0.0
112,-654.0,549.0,1203.0,-0.543640897755611,-0.252081180780853,-83.3151790800754,143.0,0.7412587412587412,0.8946350894151764,45.0,230.0,0.0,0.0
108,-653.0,572.0,1225.0,-0.5330612244897959,-0.1973984651641792,-63.64824532557698,143.0,0.7412587412587412,0.8947961978411471,45.0,210.0,0.0,0.0
185,-650.0,1146.0,1831.0,-0.354997269251775,0.7127757826312968,310.68828534243596,143.0,0.7132867132867133,0.9068367493191916,55.0,275.0,0.0,0.0
206,-649.0,1246.0,1923.0,-0.3374934997399896,1.009808398394555,388.8501637263847,143.0,0.6853146853146853,0.909811006114508,60.0,220.0,0.0,0.0
118,-637.0,678.0,1315.0,-0.4844106463878327,0.06682222516914563,22.672121125103633,143.0,0.7412587412587412,0.897373932656678,45.0,260.0,0.0,0.0
4,-630.0,351.0,1048.0,-0.601145038167939,-0.8875345125841849,-212.0793575070979,143.0,0.7972027972027972,0.8727272727272728,30.0,170.0,0.0,0.0
250,-629.0,1284.0,1931.0,-0.32573795960642155,0.8850158688298362,381.55076907400803,143.0,0.6783216783216783,0.9149540292049756,65.0,280.0,0.0,0.0
266,-627.0,658.0,1303.0,-0.48119723714504986,0.20251049701501272,52.856620150155855,143.0,0.6573426573426573,0.9152931640097272,70.0,200.0,0.0,0.0
110,-625.0,588.0,1213.0,-0.5152514427040396,-0.08092102892022293,-26.20519756008318,143.0,0.7412587412587412,0.8993072337683261,45.0,220.0,0.0,0.0
71,-621.0,504.0,1175.0,-0.5285106382978724,-0.5445557493032898,-153.94509260846004,143.0,0.7552447552447552,0.8939186880765289,40.0,185.0,0.0,0.0
251,-619.0,1294.0,1931.0,-0.32055929570170894,0.895236321180248,388.0750547684441,143.0,0.6783216783216783,0.9163061114115737,65.0,285.0,0.0,0.0
74,-609.0,663.0,1272.0,-0.47877358490566035,-0.07464968198944817,-24.125992895154905,143.0,0.7552447552447552,0.8959685685001707,40.0,200.0,0.0,0.0
82,-603.0,732.0,1335.0,-0.451685393258427,0.10787207956275274,36.77777211695668,143.0,0.7552447552447552,0.8969935087119918,40.0,240.0,0.0,0.0
127,-595.0,825.0,1420.0,-0.41901408450704225,0.1608045665324283,53.33360350888569,143.0,0.7482517482517482,0.9051641695887791,45.0,305.0,0.0,0.0
204,-595.0,1277.0,1900.0,-0.3131578947368421,1.0151629381163039,396.1469832197824,143.0,0.6853146853146853,0.9173151750972763,60.0,210.0,0.0,0.0
5,-582.0,399.0,1048.0,-0.5553435114503816,-0.625301540756672,-161.95661135015214,143.0,0.7972027972027972,0.8824242424242424,30.0,175.0,0.0,0.0
36,-581.0,344.0,988.0,-0.5880566801619433,-1.036205737443129,-289.87653594801515,143.0,0.7762237762237763,0.8905631945752495,35.0,170.0,0.0,0.0
216,-581.0,1369.0,1978.0,-0.2937310414560162,1.0146359993588887,453.88938395342484,143.0,0.6853146853146853,0.9192607003891051,60.0,270.0,0.0,0.0
119,-568.0,724.0,1292.0,-0.43962848297213625,0.15360851417958277,54.20001018947797,143.0,0.7412587412587412,0.9084904140486548,45.0,265.0,0.0,0.0
186,-557.0,1229.0,1821.0,-0.30587589236683144,0.8255058003037143,375.0028437906711,143.0,0.7132867132867133,0.9201662605704458,55.0,280.0,0.0,0.0
252,-552.0,1362.0,1932.0,-0.2857142857142857,0.9844758900548117,440.68805839497196,143.0,0.6783216783216783,0.9253650621957815,65.0,290.0,0.0,0.0
217,-552.0,1398.0,1978.0,-0.27906976744186046,1.0379595068321164,471.0058218971882,143.0,0.6853146853146853,0.9232907170650362,60.0,275.0,0.0,0.0
187,-547.0,1239.0,1821.0,-0.300384404173531,0.8348582230576831,381.52712948510714,143.0,0.7132867132867133,0.9215995413501505,55.0,285.0,0.0,0.0
6,-540.0,441.0,1048.0,-0.5152671755725191,-0.4954876935192578,-131.21732303887285,143.0,0.7972027972027972,0.890909090909091,30.0,180.0,0.0,0.0
280,-538.0,1010.0,1566.0,-0.34355044699872284,0.7192676291986465,272.9619006155371,143.0,0.6643356643356644,0.9281421129958596,70.0,270.0,0.0,0.0
83,-512.0,823.0,1335.0,-0.38352059925093634,0.2575407023858296,93.51797284967277,143.0,0.7552447552447552,0.9125384352579432,40.0,245.0,0.0,0.0
281,-509.0,1039.0,1566.0,-0.32503192848020435,0.7478170252098015,290.07833855930045,143.0,0.6643356643356644,0.932015493522105,70.0,275.0,0.0,0.0
37,-508.0,466.0,1037.0,-0.48987463837994216,-0.7395952648061122,-227.6961868194471,143.0,0.7762237762237763,0.9043134300244867,35.0,175.0,0.0,0.0
306,-506.0,1013.0,1537.0,-0.3292127521145088,0.5788014422662373,254.0802699285347,143.0,0.6293706293706294,0.9333859926276988,75.0,240.0,0.0,0.0
253,-505.0,1409.0,1932.0,-0.2613871635610766,1.0275135405187685,471.05233223256096,143.0,0.6783216783216783,0.9317198485667929,65.0,295.0,0.0,0.0
188,-480.0,1307.0,1822.0,-0.26344676180021953,0.919059917232333,434.140133111635,143.0,0.7132867132867133,0.9312025225741724,55.0,290.0,0.0,0.0
8,-479.0,641.0,1120.0,-0.4276785714285714,0.004137053643066585,1.2910670699229767,143.0,0.7972027972027972,0.9032323232323233,30.0,190.0,0.0,0.0
9,-477.0,643.0,1120.0,-0.42589285714285713,0.07037274651536089,22.57677076916664,143.0,0.7972027972027972,0.9036363636363637,30.0,195.0,0.0,0.0
263,-472.0,511.0,1074.0,-0.43947858472998136,-0.08320306967541365,-21.074693505134107,143.0,0.6503496503496503,0.9355191256830601,70.0,185.0,0.0,0.0
38,-466.0,508.0,1037.0,-0.4493731918997107,-0.6274428454016905,-196.9568985081678,143.0,0.7762237762237763,0.912224524392541,35.0,180.0,0.0,0.0
218,-459.0,1479.0,1966.0,-0.23346897253306206,1.1365079208497275,535.3203803454234,143.0,0.6853146853146853,0.9362145636464704,60.0,280.0,0.0,0.0
289,-455.0,625.0,1140.0,-0.3991228070175439,-0.17827716362040733,-56.42799512757689,143.0,0.6153846153846154,0.9387535334499932,75.0,155.0,0.0,0.0
84,-451.0,884.0,1335.0,-0.33782771535580525,0.35688332241252696,134.25203673769968,143.0,0.7552447552447552,0.9229586607447899,40.0,250.0,0.0,0.0
219,-449.0,1489.0,1966.0,-0.228382502543235,1.1441911222366297,541.8446660398594,143.0,0.6853146853146853,0.937604224569205,60.0,285.0,0.0,0.0
269,-446.0,823.0,1287.0,-0.34654234654234656,0.6451160130339297,183.55052360022046,143.0,0.6573426573426573,0.9397460145906511,70.0,215.0,0.0,0.0
75,-441.0,831.0,1272.0,-0.3466981132075472,0.2182430535486708,81.47015640848691,143.0,0.7552447552447552,0.9246668944311581,40.0,205.0,0.0,0.0
120,-437.0,855.0,1292.0,-0.3382352941176471,0.39450588058618924,151.58644614166153,143.0,0.7412587412587412,0.9295956178508136,45.0,270.0,0.0,0.0
189,-433.0,1354.0,1822.0,-0.23765093304061471,0.9581810316959384,464.504406949224,143.0,0.7132867132867133,0.9379389422387846,55.0,295.0,0.0,0.0
85,-432.0,903.0,1335.0,-0.3235955056179775,0.38583279668402654,147.45044903176802,143.0,0.7552447552447552,0.9262043047488896,40.0,255.0,0.0,0.0
81,-431.0,904.0,1335.0,-0.32284644194756557,0.24652703611958401,97.34426540811175,143.0,0.7552447552447552,0.9263751281175265,40.0,235.0,0.0,0.0
282,-416.0,1120.0,1554.0,-0.2676962676962677,0.8666910238649568,354.39289700753557,143.0,0.6643356643356644,0.9444370241752371,70.0,280.0,0.0,0.0
267,-411.0,830.0,1259.0,-0.32644956314535345,0.5952517826519559,181.94868208365563,143.0,0.6573426573426573,0.9444744663604431,70.0,205.0,0.0,0.0
79,-410.0,844.0,1254.0,-0.3269537480063796,0.208520238274365,80.02849348568147,143.0,0.7552447552447552,0.9299624188588999,40.0,225.0,0.0,0.0
121,-408.0,884.0,1292.0,-0.3157894736842105,0.42744394523729656,168.70288408542487,143.0,0.7412587412587412,0.9342677622039632,45.0,275.0,0.0,0.0
10,-407.0,713.0,1120.0,-0.36339285714285713,0.18124454334665363,61.120189524290325,143.0,0.7972027972027972,0.9177777777777777,30.0,200.0,0.0,0.0
283,-406.0,1130.0,1554.0,-0.26126126126126126,0.8761806018674263,360.9171827019717,143.0,0.6643356643356644,0.9457726726325631,70.0,285.0,0.0,0.0
77,-401.0,866.0,1267.0,-0.3164956590370955,0.3330931870206279,123.0208096929725,143.0,0.7552447552447552,0.9314998291766313,40.0,215.0,0.0,0.0
307,-400.0,1088.0,1506.0,-0.2656042496679947,0.677307997064161,317.17369354681836,143.0,0.6293706293706294,0.9473407056345444,75.0,245.0,0.0,0.0
40,-400.0,713.0,1113.0,-0.35938903863432164,-0.16493513919363248,-60.70044787387279,143.0,0.7762237762237763,0.9246562441137691,35.0,190.0,0.0,0.0
288,-399.0,699.0,1140.0,-0.35,0.03369220365360233,10.802458443140397,143.0,0.6153846153846154,0.9462915601023018,75.0,150.0,0.0,0.0
7,-396.0,577.0,1048.0,-0.37786259541984735,-0.15890048651693262,-45.90276922221862,143.0,0.7972027972027972,0.92,30.0,185.0,0.0,0.0
41,-389.0,724.0,1113.0,-0.3495058400718778,-0.09188570114337932,-34.421881440792184,143.0,0.7762237762237763,0.9267281974006404,35.0,195.0,0.0,0.0
220,-382.0,1557.0,1967.0,-0.1942043721403152,1.2162930780512218,594.4576696663872,143.0,0.6853146853146853,0.9469149527515287,60.0,290.0,0.0,0.0
18,-374.0,878.0,1252.0,-0.2987220447284345,0.508392658468864,175.90847069830346,143.0,0.7972027972027972,0.9244444444444445,30.0,240.0,0.0,0.0
270,-365.0,887.0,1270.0,-0.2874015748031496,0.7741120828864503,232.53792570017924,143.0,0.6573426573426573,0.9506890029721696,70.0,220.0,0.0,0.0
94,-356.0,979.0,1335.0,-0.26666666666666666,0.5025478581054972,196.02961432825867,143.0,0.7622377622377622,0.9398750211112987,40.0,300.0,0.0,0.0
80,-354.0,892.0,1246.0,-0.2841091492776886,0.27703979671355156,110.1785937594079,143.0,0.7552447552447552,0.9395285275025623,40.0,230.0,0.0,0.0
76,-353.0,915.0,1268.0,-0.278391167192429,0.33404575847366563,129.84552751390632,143.0,0.7552447552447552,0.9396993508711992,40.0,210.0,0.0,0.0
284,-339.0,1198.0,1555.0,-0.2180064308681672,0.9655244113697241,413.5301863284995,143.0,0.6643356643356644,0.9547215172966474,70.0,290.0,0.0,0.0
308,-339.0,1145.0,1502.0,-0.22569906790945407,0.7409946686185774,357.90776669800704,143.0,0.6293706293706294,0.9553712480252765,75.0,250.0,0.0,0.0
86,-337.0,998.0,1335.0,-0.2524344569288389,0.5298697809664954,216.16589396458693,143.0,0.7552447552447552,0.9424325247693884,40.0,260.0,0.0,0.0
221,-335.0,1604.0,1967.0,-0.170310116929334,1.2489972431661627,624.8219435039762,143.0,0.6853146853146853,0.9534463590883824,60.0,295.0,0.0,0.0
290,-334.0,746.0,1140.0,-0.2929824561403509,-0.08355030995815284,-28.55627602369517,143.0,0.6153846153846154,0.9550410553237314,75.0,160.0,0.0,0.0
78,-325.0,929.0,1254.0,-0.259170653907496,0.4304948876803795,167.2885752794001,143.0,0.7552447552447552,0.9444824051930305,40.0,220.0,0.0,0.0
122,-323.0,969.0,1292.0,-0.25,0.5419553867652364,225.9148854378465,143.0,0.7412587412587412,0.947961978411471,45.0,280.0,0.0,0.0
42,-319.0,794.0,1113.0,-0.2866127583108715,0.010453125926556311,4.1215373143315,143.0,0.7762237762237763,0.9399133546807308,35.0,200.0,0.0,0.0
123,-313.0,979.0,1292.0,-0.24226006191950464,0.5531834972331909,232.43917113228258,143.0,0.7412587412587412,0.9495730626711778,45.0,285.0,0.0,0.0
268,-311.0,879.0,1208.0,-0.2574503311258278,0.7461489278486774,239.83474519357694,143.0,0.6573426573426573,0.9579843285598487,70.0,210.0,0.0,0.0
39,-310.0,656.0,1037.0,-0.29893924783027964,-0.3020114073850907,-104.9851418884808,143.0,0.7762237762237763,0.9416085891881711,35.0,185.0,0.0,0.0
305,-305.0,1179.0,1502.0,-0.20306258322237017,0.6742723170900973,338.81236539468017,143.0,0.6293706293706294,0.9598472880463402,75.0,235.0,0.0,0.0
11,-302.0,818.0,1120.0,-0.26964285714285713,0.35545671415798996,131.767545586335,143.0,0.7972027972027972,0.938989898989899,30.0,205.0,0.0,0.0
309,-296.0,1188.0,1502.0,-0.1970705725699068,0.7726684140895554,383.65181627444895,143.0,0.6293706293706294,0.9610321221695628,75.0,255.0,0.0,0.0
95,-295.0,1040.0,1335.0,-0.2209737827715356,0.6199506444720152,246.827376348369,143.0,0.7622377622377622,0.9501773349096436,40.0,305.0,0.0,0.0
285,-292.0,1245.0,1555.0,-0.18778135048231512,1.0043355693200888,443.8944601660885,143.0,0.6643356643356644,0.9609990650460799,70.0,295.0,0.0,0.0
19,-283.0,947.0,1230.0,-0.23008130081300812,0.6255946579978223,232.64867143101955,143.0,0.7972027972027972,0.9428282828282829,30.0,245.0,0.0,0.0
291,-282.0,798.0,1140.0,-0.24736842105263157,-0.008306451738037325,-2.9401646063850975,143.0,0.6153846153846154,0.962040651500875,75.0,165.0,0.0,0.0
13,-273.0,854.0,1127.0,-0.2422360248447205,0.43612966676854964,162.45872566683187,143.0,0.7972027972027972,0.9448484848484849,30.0,215.0,0.0,0.0
304,-271.0,1159.0,1448.0,-0.1871546961325967,0.6358508405429124,316.6028419380387,143.0,0.6293706293706294,0.9643233280674038,75.0,230.0,0.0,0.0
87,-268.0,1067.0,1335.0,-0.20074906367041198,0.5822960188628201,247.69378302896126,143.0,0.7552447552447552,0.9542193372053296,40.0,265.0,0.0,0.0
124,-251.0,1041.0,1292.0,-0.19427244582043343,0.6432012755603121,280.6069918345229,143.0,0.7412587412587412,0.9595617850813598,45.0,290.0,0.0,0.0
12,-225.0,895.0,1120.0,-0.20089285714285715,0.4373733708312748,169.28344348776568,143.0,0.7972027972027972,0.9545454545454545,30.0,210.0,0.0,0.0
50,-223.0,953.0,1176.0,-0.18962585034013604,0.3768401670561004,153.85861172994177,143.0,0.7762237762237763,0.9579958560934263,35.0,240.0,0.0,0.0
20,-222.0,993.0,1215.0,-0.18271604938271604,0.7081208098690642,273.38273531904645,143.0,0.7972027972027972,0.9551515151515151,30.0,250.0,0.0,0.0
125,-208.0,1084.0,1292.0,-0.1609907120743034,0.6813710638392587,307.4149062799605,143.0,0.7412587412587412,0.9664894473980988,45.0,295.0,0.0,0.0
21,-203.0,1012.0,1215.0,-0.16707818930041152,0.7301565167970601,286.5811476131148,143.0,0.7972027972027972,0.958989898989899,30.0,255.0,0.0,0.0
17,-202.0,972.0,1174.0,-0.17206132879045996,0.5902593878165064,236.47496398945853,143.0,0.7972027972027972,0.9591919191919193,30.0,235.0,0.0,0.0
14,-197.0,923.0,1120.0,-0.17589285714285716,0.5256992107642208,206.72649125325947,143.0,0.7972027972027972,0.9602020202020202,30.0,220.0,0.0,0.0
310,-189.0,1295.0,1502.0,-0.12583222370173103,0.8692906760234752,457.9029128012264,143.0,0.6293706293706294,0.9751184834123223,75.0,260.0,0.0,0.0
303,-182.0,1248.0,1448.0,-0.12569060773480664,0.8655362063640023,424.09839793616754,143.0,0.6293706293706294,0.9760400210637177,75.0,225.0,0.0,0.0
15,-181.0,939.0,1120.0,-0.16160714285714287,0.5619548048564198,219.15919206702824,143.0,0.7972027972027972,0.9634343434343434,30.0,225.0,0.0,0.0
30,-179.0,1284.0,1463.0,-0.12235133287764867,0.7782438481937266,306.33201024505695,143.0,0.8041958041958042,0.9643213075543152,30.0,300.0,0.0,0.0
43,-151.0,962.0,1113.0,-0.13566936208445643,0.24137691158496719,109.71768661797331,143.0,0.7762237762237763,0.9715577321529478,35.0,205.0,0.0,0.0
292,-142.0,928.0,1140.0,-0.12456140350877193,0.1967044332226128,75.66822133398793,143.0,0.6153846153846154,0.9808857181316463,75.0,170.0,0.0,0.0
88,-137.0,1198.0,1335.0,-0.10262172284644194,0.7474788713594557,345.0802189811448,143.0,0.7552447552447552,0.9765971984967543,40.0,270.0,0.0,0.0
51,-132.0,1044.0,1176.0,-0.11224489795918367,0.48266141562334997,210.5988124626579,143.0,0.7762237762237763,0.9751365605575437,35.0,245.0,0.0,0.0
16,-125.0,995.0,1120.0,-0.11160714285714286,0.6159637275858867,249.30929234075467,143.0,0.7972027972027972,0.9747474747474747,30.0,230.0,0.0,0.0
45,-122.0,986.0,1108.0,-0.11010830324909747,0.3123058564004201,140.40886669847018,143.0,0.7762237762237763,0.9770201544546997,35.0,215.0,0.0,0.0
31,-118.0,1338.0,1456.0,-0.08104395604395605,0.8869957716899954,357.1297722651673,143.0,0.8041958041958042,0.9764799681084313,30.0,305.0,0.0,0.0
89,-108.0,1227.0,1335.0,-0.08089887640449438,0.7652745833894339,362.19665692490815,143.0,0.7552447552447552,0.9815510761872224,40.0,275.0,0.0,0.0
22,-108.0,1104.0,1212.0,-0.0891089108910891,0.8450777395630104,355.2965925459337,143.0,0.7972027972027972,0.9781818181818182,30.0,260.0,0.0,0.0
311,-104.0,1380.0,1502.0,-0.0692410119840213,0.920610064959577,503.66302006864004,143.0,0.6293706293706294,0.9863085834649815,75.0,265.0,0.0,0.0
318,-101.0,1484.0,1603.0,-0.0630068621334997,0.9400676135064727,504.62577752664316,143.0,0.6363636363636364,0.9868438192002085,75.0,300.0,0.0,0.0
44,-74.0,1035.0,1109.0,-0.06672678088367899,0.31006516014630786,147.23358451940402,143.0,0.7762237762237763,0.9860614051610473,35.0,210.0,0.0,0.0
296,-72.0,1137.0,1227.0,-0.05867970660146699,0.6702757877533514,288.97351662042803,143.0,0.6223776223776224,0.9904140593795766,75.0,190.0,0.0,0.0
52,-71.0,1105.0,1176.0,-0.06037414965986394,0.5548664778950769,251.33287635068478,143.0,0.7762237762237763,0.986626483330194,35.0,250.0,0.0,0.0
53,-52.0,1124.0,1176.0,-0.04421768707482993,0.5753841568305911,264.5312886447531,143.0,0.7762237762237763,0.99020531173479,35.0,255.0,0.0,0.0
49,-51.0,1125.0,1176.0,-0.04336734693877551,0.4489174549296919,214.42510502109684,143.0,0.7762237762237763,0.9903936711245056,35.0,235.0,0.0,0.0
46,-46.0,1049.0,1095.0,-0.04200913242009133,0.39082195153267996,184.6766322848978,143.0,0.7762237762237763,0.9913354680730834,35.0,220.0,0.0,0.0
23,-39.0,1135.0,1174.0,-0.03321976149914821,0.8830526581322643,386.82448161030806,143.0,0.7972027972027972,0.9921212121212122,30.0,265.0,0.0,0.0
293,-37.0,1033.0,1140.0,-0.03245614035087719,0.37682168357238804,158.9842248354631,143.0,0.6153846153846154,0.9950195181047248,75.0,175.0,0.0,0.0
47,-30.0,1065.0,1095.0,-0.0273972602739726,0.42022619173292297,197.10933309866658,143.0,0.7762237762237763,0.9943492183085326,35.0,225.0,0.0,0.0
90,-23.0,1312.0,1335.0,-0.017228464419475654,0.8423502204126805,419.4086582773298,143.0,0.7552447552447552,0.9960710625213529,40.0,280.0,0.0,0.0
91,-13.0,1322.0,1335.0,-0.009737827715355805,0.8492348175061729,425.9329439717659,143.0,0.7552447552447552,0.9977792962077212,40.0,285.0,0.0,0.0
319,-9.0,1542.0,1569.0,-0.0057361376673040155,1.0261269158244257,565.6539421700809,143.0,0.6363636363636364,0.9988276670574443,75.0,305.0,0.0,0.0
298,-8.0,1201.0,1227.0,-0.006519967400162999,0.8396628034441985,399.44482629255845,143.0,0.6223776223776224,0.9989348954866195,75.0,200.0,0.0,0.0
297,-6.0,1203.0,1227.0,-0.004889975550122249,0.7996611628066628,361.6427800601179,143.0,0.6223776223776224,0.9992011716149648,75.0,195.0,0.0,0.0
62,24.0,1200.0,1176.0,0.02040816326530612,0.6650698663864598,313.11045394124375,143.0,0.7832167832167832,1.0044642857142858,35.0,300.0,0.0,0.0
48,26.0,1113.0,1087.0,0.02391904323827047,0.4675749673092012,227.259433372393,143.0,0.7762237762237763,1.004897344132605,35.0,230.0,0.0,0.0
54,43.0,1219.0,1176.0,0.036564625850340135,0.6813450272627936,333.24673357757206,143.0,0.7762237762237763,1.0080994537577699,35.0,260.0,0.0,0.0
92,49.0,1384.0,1335.0,0.03670411985018727,0.9135669550157486,474.1007646740062,143.0,0.7552447552447552,1.0083703450632047,40.0,290.0,0.0,0.0
294,57.0,1127.0,1140.0,0.05,0.4746982019523373,208.15935417235966,143.0,0.6153846153846154,1.0076726342710998,75.0,180.0,0.0,0.0
312,81.0,1565.0,1502.0,0.05392809587217044,1.037614546357233,622.3332607718993,143.0,0.6293706293706294,1.0106635071090047,75.0,270.0,0.0,0.0
24,82.0,1256.0,1174.0,0.06984667802385008,1.0109541227271195,478.6635156477961,143.0,0.7972027972027972,1.0165656565656565,30.0,270.0,0.0,0.0
63,85.0,1261.0,1176.0,0.07227891156462585,0.7574177780902585,363.9082159613541,143.0,0.7832167832167832,1.0158110119047619,35.0,305.0,0.0,0.0
93,92.0,1427.0,1335.0,0.06891385767790262,0.9360587203667707,500.90867911944383,143.0,0.7552447552447552,1.0157157499145884,40.0,295.0,0.0,0.0
313,110.0,1594.0,1502.0,0.07323568575233022,1.0459805023581235,639.4496987156626,143.0,0.6293706293706294,1.0144813059505002,75.0,275.0,0.0,0.0
25,111.0,1285.0,1174.0,0.09454855195911414,1.0227773091585042,495.77995359155943,143.0,0.7972027972027972,1.0224242424242425,30.0,275.0,0.0,0.0
55,112.0,1288.0,1176.0,0.09523809523809523,0.7135096695717065,364.7746226419464,143.0,0.7762237762237763,1.0210962516481445,35.0,265.0,0.0,0.0
301,121.0,1330.0,1227.0,0.09861450692746536,1.028554627737246,497.1429027970117,143.0,0.6223776223776224,1.0161097057648782,75.0,215.0,0.0,0.0
26,177.0,1351.0,1174.0,0.15076660988074958,1.0769868992184986,542.463866721628,143.0,0.7972027972027972,1.0357575757575757,30.0,280.0,0.0,0.0
27,187.0,1361.0,1174.0,0.15928449744463374,1.0821376161764586,548.9881524160642,143.0,0.7972027972027972,1.037777777777778,30.0,285.0,0.0,0.0
302,202.0,1411.0,1227.0,0.16462917685411574,1.0761796331800348,546.1303048969705,143.0,0.6223776223776224,1.0268938889628545,75.0,220.0,0.0,0.0
314,203.0,1687.0,1502.0,0.13515312916111852,1.102336208899207,703.7642571638978,143.0,0.6293706293706294,1.0267245918904686,75.0,280.0,0.0,0.0
299,211.0,1420.0,1227.0,0.1719641401792991,0.9675524745244494,530.4612915626491,143.0,0.6223776223776224,1.0280921315404075,75.0,205.0,0.0,0.0
315,242.0,1726.0,1502.0,0.1611185086551265,1.1163545313772862,730.2418426281442,143.0,0.6293706293706294,1.0318588730911007,75.0,285.0,0.0,0.0
56,243.0,1419.0,1176.0,0.2066326530612245,0.8390317567273682,462.16105859412994,143.0,0.7762237762237763,1.0457713317008852,35.0,270.0,0.0,0.0
28,249.0,1423.0,1174.0,0.2120954003407155,1.1359514938310544,597.1559731183045,143.0,0.7972027972027972,1.0503030303030303,30.0,290.0,0.0,0.0
295,263.0,1325.0,1140.0,0.2307017543859649,0.6818352718743608,337.1325604768676,143.0,0.6153846153846154,1.0354018037420918,75.0,185.0,0.0,0.0
29,269.0,1443.0,1174.0,0.22913117546848383,1.145996612005647,611.2110750362422,143.0,0.7972027972027972,1.0543434343434344,30.0,295.0,0.0,0.0
57,272.0,1448.0,1176.0,0.23129251700680273,0.8507355201771748,479.2774965378933,143.0,0.7762237762237763,1.051233754002637,35.0,275.0,0.0,0.0
316,309.0,1793.0,1502.0,0.20572569906790947,1.1625396960310883,782.8548462546721,143.0,0.6293706293706294,1.0406793048973144,75.0,290.0,0.0,0.0
300,344.0,1553.0,1227.0,0.280358598207009,1.0454708036856308,610.879115738575,143.0,0.6223776223776224,1.045799494075356,75.0,210.0,0.0,0.0
317,356.0,1840.0,1502.0,0.237017310252996,1.1777566976184999,813.219120092261,143.0,0.6293706293706294,1.0468667719852554,75.0,295.0,0.0,0.0
58,357.0,1533.0,1176.0,0.30357142857142855,0.9090763278224502,536.4894978903149,143.0,0.7762237762237763,1.067244302128461,35.0,280.0,0.0,0.0
59,367.0,1543.0,1176.0,0.3120748299319728,0.914131076194516,543.013783584751,143.0,0.7762237762237763,1.0691278960256168,35.0,285.0,0.0,0.0
60,429.0,1605.0,1176.0,0.3647959183673469,0.9655977532172774,591.1816042869913,143.0,0.7762237762237763,1.0808061781879825,35.0,290.0,0.0,0.0
61,472.0,1648.0,1176.0,0.4013605442176871,0.981808424210793,617.9895187324289,143.0,0.7762237762237763,1.0889056319457524,35.0,295.0,0.0,0.0
