,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
4708,-3658.0,7.0,3852.0,-0.9496365524402908,-2.794200199144168,-2356.5711295036335,140.0,0.7,0.5381776533469076,75.0,160.0,170.0,0.0
4037,-3652.0,7.0,3806.0,-0.9595375722543352,-2.443000636458591,-2298.5441875975525,140.0,0.7071428571428572,0.525226051631503,70.0,120.0,170.0,1.0
4036,-3652.0,7.0,3806.0,-0.9595375722543352,-2.443000636458591,-2298.5441875975525,140.0,0.7071428571428572,0.525226051631503,70.0,120.0,170.0,0.0
4624,-3650.0,7.0,3819.0,-0.9557475778999738,-2.8329299114012465,-2443.4875618895,140.0,0.6928571428571428,0.5338568486096807,75.0,140.0,170.0,0.0
4625,-3650.0,7.0,3819.0,-0.9557475778999738,-2.8329299114012465,-2443.4875618895,140.0,0.6928571428571428,0.5338568486096807,75.0,140.0,170.0,1.0
3155,-3647.0,7.0,3756.0,-0.9709797657082002,-2.484487791729434,-2167.8600614147626,141.0,0.7446808510638298,0.48902472909141426,60.0,150.0,170.0,1.0
3154,-3647.0,7.0,3756.0,-0.9709797657082002,-2.484487791729434,-2167.8600614147626,141.0,0.7446808510638298,0.48902472909141426,60.0,150.0,170.0,0.0
2107,-3604.0,5.0,3609.0,-0.998614574674425,-2.5633506272287447,-2012.2492531575804,135.0,0.7777777777777778,0.4267405063291139,50.0,140.0,180.0,1.0
2106,-3604.0,5.0,3609.0,-0.998614574674425,-2.5633506272287447,-2012.2492531575804,135.0,0.7777777777777778,0.4267405063291139,50.0,140.0,180.0,0.0
4626,-3599.0,5.0,3764.0,-0.956163655685441,-2.909094370835755,-2337.3572060451393,134.0,0.6865671641791045,0.50125803746156,75.0,140.0,180.0,0.0
4627,-3599.0,5.0,3764.0,-0.956163655685441,-2.909094370835755,-2337.3572060451393,134.0,0.6865671641791045,0.50125803746156,75.0,140.0,180.0,1.0
4205,-3594.0,7.0,3788.0,-0.9487856388595565,-2.717299278336679,-2298.1803306022443,140.0,0.7142857142857143,0.5382722445279109,70.0,160.0,170.0,1.0
4204,-3594.0,7.0,3788.0,-0.9487856388595565,-2.717299278336679,-2298.1803306022443,140.0,0.7142857142857143,0.5382722445279109,70.0,160.0,170.0,0.0
4120,-3586.0,7.0,3755.0,-0.9549933422103861,-2.757518283026489,-2385.0967629881106,140.0,0.7071428571428572,0.533874983619447,70.0,140.0,170.0,0.0
4121,-3586.0,7.0,3755.0,-0.9549933422103861,-2.757518283026489,-2385.0967629881106,140.0,0.7071428571428572,0.533874983619447,70.0,140.0,170.0,1.0
2064,-3586.0,5.0,3591.0,-0.9986076301865775,-2.565690545063799,-1991.9099481726098,135.0,0.7777777777777778,0.4295886075949367,50.0,130.0,180.0,0.0
2065,-3586.0,5.0,3591.0,-0.9986076301865775,-2.565690545063799,-1991.9099481726098,135.0,0.7777777777777778,0.4295886075949367,50.0,130.0,180.0,1.0
4580,-3564.0,53.0,3818.0,-0.9334730225248822,-2.4534461701837205,-2113.6878916580595,146.0,0.6917808219178082,0.5673776353100728,75.0,130.0,160.0,0.0
4581,-3564.0,53.0,3818.0,-0.9334730225248822,-2.4534461701837205,-2113.6878916580595,146.0,0.6917808219178082,0.5673776353100728,75.0,130.0,160.0,1.0
3028,-3563.0,7.0,3632.0,-0.9810022026431718,-2.2735885369456277,-2097.3788957384822,141.0,0.7375886524822695,0.49635650224215244,60.0,120.0,170.0,0.0
3029,-3563.0,7.0,3632.0,-0.9810022026431718,-2.2735885369456277,-2097.3788957384822,141.0,0.7375886524822695,0.49635650224215244,60.0,120.0,170.0,1.0
3197,-3555.0,7.0,3664.0,-0.9702510917030568,-2.5153733013020942,-2114.9181599655412,141.0,0.7446808510638298,0.5018060572381217,60.0,160.0,170.0,1.0
3196,-3555.0,7.0,3664.0,-0.9702510917030568,-2.5153733013020942,-2114.9181599655412,141.0,0.7446808510638298,0.5018060572381217,60.0,160.0,170.0,0.0
3659,-3554.0,7.0,3748.0,-0.948239060832444,-2.574768986995851,-2239.314748343052,140.0,0.7214285714285714,0.5220986984815618,65.0,150.0,170.0,1.0
3658,-3554.0,7.0,3748.0,-0.948239060832444,-2.574768986995851,-2239.314748343052,140.0,0.7214285714285714,0.5220986984815618,65.0,150.0,170.0,0.0
3575,-3549.0,7.0,3716.0,-0.9550592034445641,-2.6098159011313493,-2346.713277352959,140.0,0.7142857142857143,0.5168816909140819,65.0,130.0,170.0,1.0
3574,-3549.0,7.0,3716.0,-0.9550592034445641,-2.6098159011313493,-2346.713277352959,140.0,0.7142857142857143,0.5168816909140819,65.0,130.0,170.0,0.0
3112,-3528.0,7.0,3612.0,-0.9767441860465116,-2.574354638608345,-2198.360744572945,141.0,0.7375886524822695,0.5012612107623318,60.0,140.0,170.0,0.0
3113,-3528.0,7.0,3612.0,-0.9767441860465116,-2.574354638608345,-2198.360744572945,141.0,0.7375886524822695,0.5012612107623318,60.0,140.0,170.0,1.0
4751,-3517.0,7.0,3724.0,-0.9444146079484426,-2.834946684154227,-2277.589095405935,140.0,0.7,0.5561211504199542,75.0,170.0,170.0,1.0
4750,-3517.0,7.0,3724.0,-0.9444146079484426,-2.834946684154227,-2277.589095405935,140.0,0.7,0.5561211504199542,75.0,170.0,170.0,0.0
4792,-3501.0,7.0,3708.0,-0.9441747572815534,-2.849046501670505,-2278.3854077412243,140.0,0.7,0.5581572919317892,75.0,180.0,170.0,0.0
4793,-3501.0,7.0,3708.0,-0.9441747572815534,-2.849046501670505,-2278.3854077412243,140.0,0.7,0.5581572919317892,75.0,180.0,170.0,1.0
3533,-3473.0,7.0,3627.0,-0.9575406672180866,-2.3467635253244024,-2179.1970042934754,140.0,0.7142857142857143,0.5273126544057096,65.0,120.0,170.0,1.0
3532,-3473.0,7.0,3627.0,-0.9575406672180866,-2.3467635253244024,-2179.1970042934754,140.0,0.7142857142857143,0.5273126544057096,65.0,120.0,170.0,0.0
4585,-3458.0,5.0,3623.0,-0.9544576317968534,-2.991474047016265,-2248.170650598169,134.0,0.6865671641791045,0.5209672910259995,75.0,130.0,180.0,1.0
4584,-3458.0,5.0,3623.0,-0.9544576317968534,-2.991474047016265,-2248.170650598169,134.0,0.6865671641791045,0.5209672910259995,75.0,130.0,180.0,0.0
4247,-3453.0,7.0,3660.0,-0.9434426229508197,-2.7549829629840095,-2219.198296504546,140.0,0.7142857142857143,0.5565341277036653,70.0,170.0,170.0,1.0
4246,-3453.0,7.0,3660.0,-0.9434426229508197,-2.7549829629840095,-2219.198296504546,140.0,0.7142857142857143,0.5565341277036653,70.0,170.0,170.0,0.0
3572,-3452.0,53.0,3719.0,-0.9282065071255714,-2.3170857564275296,-2124.2456358928994,147.0,0.7210884353741497,0.5430454845088991,65.0,130.0,160.0,0.0
3573,-3452.0,53.0,3719.0,-0.9282065071255714,-2.3170857564275296,-2124.2456358928994,147.0,0.7210884353741497,0.5430454845088991,65.0,130.0,160.0,1.0
4119,-3451.0,71.0,3739.0,-0.9229740572345547,-2.321006649680267,-2076.9216429143758,147.0,0.7142857142857143,0.5650809589556922,70.0,140.0,160.0,1.0
4118,-3451.0,71.0,3739.0,-0.9229740572345547,-2.321006649680267,-2076.9216429143758,147.0,0.7142857142857143,0.5650809589556922,70.0,140.0,160.0,0.0
2149,-3450.0,5.0,3455.0,-0.9985528219971056,-2.615329361982823,-1937.250262842216,135.0,0.7777777777777778,0.4511075949367089,50.0,150.0,180.0,1.0
4710,-3450.0,5.0,3591.0,-0.960735171261487,-2.98752952450668,-2258.803570022556,134.0,0.6865671641791045,0.522085546547386,75.0,160.0,180.0,0.0
4711,-3450.0,5.0,3591.0,-0.960735171261487,-2.98752952450668,-2258.803570022556,134.0,0.6865671641791045,0.522085546547386,75.0,160.0,180.0,1.0
2148,-3450.0,5.0,3455.0,-0.9985528219971056,-2.615329361982823,-1937.250262842216,135.0,0.7777777777777778,0.4511075949367089,50.0,150.0,180.0,0.0
3280,-3448.0,7.0,3570.0,-0.9658263305322129,-2.533366139055962,-2059.2353815727924,141.0,0.7446808510638298,0.5166712975826618,60.0,180.0,170.0,0.0
3281,-3448.0,7.0,3570.0,-0.9658263305322129,-2.533366139055962,-2059.2353815727924,141.0,0.7446808510638298,0.5166712975826618,60.0,180.0,170.0,1.0
4669,-3445.0,5.0,3610.0,-0.9542936288088643,-2.9782029238764305,-2262.358215729775,134.0,0.6865671641791045,0.5227844562482528,75.0,150.0,180.0,1.0
4668,-3445.0,5.0,3610.0,-0.9542936288088643,-2.9782029238764305,-2262.358215729775,134.0,0.6865671641791045,0.5227844562482528,75.0,150.0,180.0,0.0
2191,-3442.0,5.0,3447.0,-0.9985494633014216,-2.6233507724284824,-1940.5972886725426,135.0,0.7777777777777778,0.452373417721519,50.0,160.0,180.0,1.0
2190,-3442.0,5.0,3447.0,-0.9985494633014216,-2.6233507724284824,-1940.5972886725426,135.0,0.7777777777777778,0.452373417721519,50.0,160.0,180.0,0.0
4289,-3437.0,7.0,3644.0,-0.9431942919868277,-2.7692520882294804,-2219.994608839835,140.0,0.7142857142857143,0.5586063981349566,70.0,180.0,170.0,1.0
4288,-3437.0,7.0,3644.0,-0.9431942919868277,-2.7692520882294804,-2219.994608839835,140.0,0.7142857142857143,0.5586063981349566,70.0,180.0,170.0,0.0
4202,-3435.0,83.0,3649.0,-0.9413537955604275,-2.31610008077799,-1901.4377770264325,147.0,0.7210884353741497,0.5710732495958214,70.0,160.0,160.0,0.0
4203,-3435.0,83.0,3649.0,-0.9413537955604275,-2.31610008077799,-1901.4377770264325,147.0,0.7210884353741497,0.5710732495958214,70.0,160.0,160.0,1.0
3239,-3431.0,7.0,3553.0,-0.9656628201519842,-2.5339031794237075,-2043.6639788058858,141.0,0.7446808510638298,0.5190330647402056,60.0,170.0,170.0,1.0
3238,-3431.0,7.0,3553.0,-0.9656628201519842,-2.5339031794237075,-2043.6639788058858,141.0,0.7446808510638298,0.5190330647402056,60.0,170.0,170.0,0.0
3701,-3415.0,7.0,3609.0,-0.9462454973676919,-2.626132480683707,-2178.833147298167,140.0,0.7214285714285714,0.540943600867679,65.0,160.0,170.0,1.0
3700,-3415.0,7.0,3609.0,-0.9462454973676919,-2.626132480683707,-2178.833147298167,140.0,0.7214285714285714,0.540943600867679,65.0,160.0,170.0,0.0
4328,-3410.0,119.0,3536.0,-0.9643665158371041,-2.3769786671504223,-1850.5199736926204,147.0,0.7210884353741497,0.574182315632384,70.0,190.0,160.0,0.0
4329,-3410.0,119.0,3536.0,-0.9643665158371041,-2.3769786671504223,-1850.5199736926204,147.0,0.7210884353741497,0.574182315632384,70.0,190.0,160.0,1.0
4876,-3409.0,7.0,3506.0,-0.9723331431831147,-2.938545751701503,-2168.8216146617324,140.0,0.7,0.5698651056248409,75.0,200.0,170.0,0.0
4877,-3409.0,7.0,3506.0,-0.9723331431831147,-2.938545751701503,-2168.8216146617324,140.0,0.7,0.5698651056248409,75.0,200.0,170.0,1.0
3617,-3407.0,7.0,3576.0,-0.9527404921700223,-2.6651975099228027,-2265.7495796840335,140.0,0.7142857142857143,0.5363711227010706,65.0,140.0,170.0,1.0
3616,-3407.0,7.0,3576.0,-0.9527404921700223,-2.6651975099228027,-2265.7495796840335,140.0,0.7142857142857143,0.5363711227010706,65.0,140.0,170.0,0.0
4122,-3381.0,5.0,3549.0,-0.9526627218934911,-2.9759261215887447,-2185.262768110639,134.0,0.6940298507462687,0.5160358277954349,70.0,140.0,180.0,0.0
4123,-3381.0,5.0,3549.0,-0.9526627218934911,-2.9759261215887447,-2185.262768110639,134.0,0.6940298507462687,0.5160358277954349,70.0,140.0,180.0,1.0
2233,-3376.0,5.0,3381.0,-0.9985211475894705,-2.637016344707479,-1898.9070858556152,135.0,0.7777777777777778,0.46281645569620256,50.0,170.0,180.0,1.0
2232,-3376.0,5.0,3381.0,-0.9985211475894705,-2.637016344707479,-1898.9070858556152,135.0,0.7777777777777778,0.46281645569620256,50.0,170.0,180.0,0.0
4370,-3374.0,132.0,3513.0,-0.9604326786222602,-2.3215946458036125,-1787.8024954957875,147.0,0.7210884353741497,0.5786593707250343,70.0,200.0,160.0,0.0
4371,-3374.0,132.0,3513.0,-0.9604326786222602,-2.3215946458036125,-1787.8024954957875,147.0,0.7210884353741497,0.5786593707250343,70.0,200.0,160.0,1.0
3364,-3373.0,7.0,3385.0,-0.9964549483013294,-2.5988353393591215,-1951.9653974591147,141.0,0.7446808510638298,0.5270908585718256,60.0,200.0,170.0,0.0
3365,-3373.0,7.0,3385.0,-0.9964549483013294,-2.5988353393591215,-1951.9653974591147,141.0,0.7446808510638298,0.5270908585718256,60.0,200.0,170.0,1.0
4244,-3360.0,98.0,3465.0,-0.9696969696969697,-2.343178605411921,-1798.1837533405278,147.0,0.7210884353741497,0.5804004477055092,70.0,170.0,160.0,0.0
4413,-3360.0,132.0,3499.0,-0.9602743641040298,-2.484340926345469,-1826.323284346646,147.0,0.7210884353741497,0.5804004477055092,70.0,210.0,160.0,1.0
4245,-3360.0,98.0,3465.0,-0.9696969696969697,-2.343178605411921,-1798.1837533405278,147.0,0.7210884353741497,0.5804004477055092,70.0,170.0,160.0,1.0
4412,-3360.0,132.0,3499.0,-0.9602743641040298,-2.484340926345469,-1826.323284346646,147.0,0.7210884353741497,0.5804004477055092,70.0,210.0,160.0,0.0
4752,-3356.0,5.0,3497.0,-0.959679725478982,-3.0300606133300163,-2201.4596936672397,134.0,0.6865671641791045,0.5352250489236791,75.0,170.0,180.0,0.0
4753,-3356.0,5.0,3497.0,-0.959679725478982,-3.0300606133300163,-2201.4596936672397,134.0,0.6865671641791045,0.5352250489236791,75.0,170.0,180.0,1.0
4834,-3354.0,7.0,3575.0,-0.9381818181818182,-2.915760913048785,-2197.457595561093,140.0,0.7,0.576864342071774,75.0,190.0,170.0,0.0
4835,-3354.0,7.0,3575.0,-0.9381818181818182,-2.915760913048785,-2197.457595561093,140.0,0.7,0.576864342071774,75.0,190.0,170.0,1.0
2062,-3347.0,7.0,3439.0,-0.9732480372201221,-2.5427791057620817,-2069.7893927534287,141.0,0.7588652482269503,0.4838808250572957,50.0,130.0,170.0,0.0
2063,-3347.0,7.0,3439.0,-0.9732480372201221,-2.5427791057620817,-2069.7893927534287,141.0,0.7588652482269503,0.4838808250572957,50.0,130.0,170.0,1.0
4373,-3345.0,7.0,3442.0,-0.9718187100522951,-2.8555635819729366,-2110.4308157603436,140.0,0.7142857142857143,0.5705219531148815,70.0,200.0,170.0,1.0
4372,-3345.0,7.0,3442.0,-0.9718187100522951,-2.8555635819729366,-2110.4308157603436,140.0,0.7142857142857143,0.5705219531148815,70.0,200.0,170.0,0.0
2146,-3344.0,7.0,3463.0,-0.9656367311579556,-2.501807453505094,-1972.0045296861178,141.0,0.7659574468085106,0.4891781443923112,50.0,150.0,170.0,0.0
2147,-3344.0,7.0,3463.0,-0.9656367311579556,-2.501807453505094,-1972.0045296861178,141.0,0.7659574468085106,0.4891781443923112,50.0,150.0,170.0,1.0
4161,-3341.0,83.0,3654.0,-0.9143404488232074,-2.3363353865526593,-1977.8900277431696,147.0,0.7142857142857143,0.5788879126396386,70.0,150.0,160.0,1.0
4160,-3341.0,83.0,3654.0,-0.9143404488232074,-2.3363353865526593,-1977.8900277431696,147.0,0.7142857142857143,0.5788879126396386,70.0,150.0,160.0,0.0
2567,-3330.0,7.0,3415.0,-0.9751098096632503,-2.562101492470607,-2083.724800726232,141.0,0.7375886524822695,0.505444379046498,55.0,130.0,170.0,1.0
2566,-3330.0,7.0,3415.0,-0.9751098096632503,-2.562101492470607,-2083.724800726232,141.0,0.7375886524822695,0.505444379046498,55.0,130.0,170.0,0.0
4287,-3328.0,119.0,3454.0,-0.9635205558772437,-2.2979549662929863,-1757.2966110722573,147.0,0.7210884353741497,0.5843800522323094,70.0,180.0,160.0,1.0
4286,-3328.0,119.0,3454.0,-0.9635205558772437,-2.2979549662929863,-1757.2966110722573,147.0,0.7210884353741497,0.5843800522323094,70.0,180.0,160.0,0.0
2275,-3322.0,5.0,3327.0,-0.998497144574692,-2.6552323643517486,-1862.3473500409896,135.0,0.7777777777777778,0.4713607594936709,50.0,180.0,180.0,1.0
2274,-3322.0,5.0,3327.0,-0.998497144574692,-2.6552323643517486,-1862.3473500409896,135.0,0.7777777777777778,0.4713607594936709,50.0,180.0,180.0,0.0
2022,-3320.0,5.0,3325.0,-0.9984962406015038,-2.3410562805532034,-1734.4754039896438,135.0,0.7703703703703704,0.4672091910004787,50.0,120.0,180.0,0.0
2023,-3320.0,5.0,3325.0,-0.9984962406015038,-2.3410562805532034,-1734.4754039896438,135.0,0.7703703703703704,0.4672091910004787,50.0,120.0,180.0,1.0
4454,-3314.0,132.0,3453.0,-0.9597451491456704,-2.4792180308771252,-1797.1813217605566,147.0,0.7210884353741497,0.5861211292127845,70.0,220.0,160.0,0.0
4455,-3314.0,132.0,3453.0,-0.9597451491456704,-2.4792180308771252,-1797.1813217605566,147.0,0.7210884353741497,0.5861211292127845,70.0,220.0,160.0,1.0
4918,-3313.0,7.0,3410.0,-0.9715542521994135,-2.9703852374902326,-2102.52203474612,140.0,0.7,0.5820819546958513,75.0,210.0,170.0,0.0
4919,-3313.0,7.0,3410.0,-0.9715542521994135,-2.9703852374902326,-2102.52203474612,140.0,0.7,0.5820819546958513,75.0,210.0,170.0,1.0
4623,-3312.0,71.0,3600.0,-0.92,-2.4780112444157774,-1976.4437054499813,146.0,0.6917808219178082,0.5984465540623845,75.0,140.0,160.0,1.0
4622,-3312.0,71.0,3600.0,-0.92,-2.4780112444157774,-1976.4437054499813,146.0,0.6917808219178082,0.5984465540623845,75.0,140.0,160.0,0.0
2650,-3307.0,7.0,3419.0,-0.9672418835916935,-2.5179964960243164,-1972.2604198991241,141.0,0.7446808510638298,0.5132691746864976,55.0,150.0,170.0,0.0
2651,-3307.0,7.0,3419.0,-0.9672418835916935,-2.5179964960243164,-1972.2604198991241,141.0,0.7446808510638298,0.5132691746864976,55.0,150.0,170.0,1.0
4331,-3290.0,7.0,3511.0,-0.9370549700939903,-2.8331700246616656,-2139.066796659704,140.0,0.7142857142857143,0.5776453827224453,70.0,190.0,170.0,1.0
4330,-3290.0,7.0,3511.0,-0.9370549700939903,-2.8331700246616656,-2139.066796659704,140.0,0.7142857142857143,0.5776453827224453,70.0,190.0,170.0,0.0
3323,-3287.0,7.0,3423.0,-0.960268770084721,-2.5958272375712634,-1971.7900411747542,141.0,0.7446808510638298,0.5390386218393998,60.0,190.0,170.0,1.0
3322,-3287.0,7.0,3423.0,-0.960268770084721,-2.5958272375712634,-1971.7900411747542,141.0,0.7446808510638298,0.5390386218393998,60.0,190.0,170.0,0.0
3784,-3283.0,7.0,3490.0,-0.9406876790830946,-2.6632410294509734,-2111.5143185323445,140.0,0.7214285714285714,0.5588394793926247,65.0,180.0,170.0,0.0
3785,-3283.0,7.0,3490.0,-0.9406876790830946,-2.6632410294509734,-2111.5143185323445,140.0,0.7214285714285714,0.5588394793926247,65.0,180.0,170.0,1.0
4795,-3282.0,5.0,3423.0,-0.9588080631025416,-3.069828191546469,-2154.281086013089,134.0,0.6865671641791045,0.5455689124965054,75.0,180.0,180.0,1.0
4794,-3282.0,5.0,3423.0,-0.9588080631025416,-3.069828191546469,-2154.281086013089,134.0,0.6865671641791045,0.5455689124965054,75.0,180.0,180.0,0.0
3406,-3282.0,7.0,3294.0,-0.9963570127504554,-2.612342434868222,-1887.839172984915,141.0,0.7446808510638298,0.5397332592386774,60.0,210.0,170.0,0.0
3407,-3282.0,7.0,3294.0,-0.9963570127504554,-2.612342434868222,-1887.839172984915,141.0,0.7446808510638298,0.5397332592386774,60.0,210.0,170.0,1.0
3743,-3280.0,7.0,3487.0,-0.9406366504158302,-2.6577978682673504,-2102.4591054564653,140.0,0.7214285714285714,0.5592462039045553,65.0,170.0,170.0,1.0
3742,-3280.0,7.0,3487.0,-0.9406366504158302,-2.6577978682673504,-2102.4591054564653,140.0,0.7214285714285714,0.5592462039045553,65.0,170.0,170.0,0.0
3491,-3278.0,7.0,3290.0,-0.9963525835866262,-2.5416577512699186,-1843.8762024741904,141.0,0.7446808510638298,0.5402889691580994,60.0,230.0,170.0,1.0
3490,-3278.0,7.0,3290.0,-0.9963525835866262,-2.5416577512699186,-1843.8762024741904,141.0,0.7446808510638298,0.5402889691580994,60.0,230.0,170.0,0.0
4707,-3274.0,83.0,3488.0,-0.9386467889908257,-2.4735279054373036,-1785.4406856592361,146.0,0.6986301369863014,0.6070076913685752,75.0,160.0,160.0,1.0
4706,-3274.0,83.0,3488.0,-0.9386467889908257,-2.4735279054373036,-1785.4406856592361,146.0,0.6986301369863014,0.6070076913685752,75.0,160.0,160.0,0.0
4497,-3265.0,132.0,3404.0,-0.959165687426557,-2.476477557712731,-1756.9513452426718,147.0,0.7210884353741497,0.5922148986444472,70.0,230.0,160.0,1.0
4496,-3265.0,132.0,3404.0,-0.959165687426557,-2.476477557712731,-1756.9513452426718,147.0,0.7210884353741497,0.5922148986444472,70.0,230.0,160.0,0.0
2188,-3263.0,7.0,3382.0,-0.9648137196924896,-2.5317547033696832,-1926.5841164564702,141.0,0.7659574468085106,0.5014378689268958,50.0,160.0,170.0,0.0
2189,-3263.0,7.0,3382.0,-0.9648137196924896,-2.5317547033696832,-1926.5841164564702,141.0,0.7659574468085106,0.5014378689268958,50.0,160.0,170.0,1.0
4415,-3249.0,7.0,3346.0,-0.9710101613867305,-2.885236419865254,-2044.1312358447308,140.0,0.7142857142857143,0.5829555757026292,70.0,210.0,170.0,1.0
4414,-3249.0,7.0,3346.0,-0.9710101613867305,-2.885236419865254,-2044.1312358447308,140.0,0.7142857142857143,0.5829555757026292,70.0,210.0,170.0,0.0
5002,-3241.0,7.0,3338.0,-0.9709406830437388,-2.9649384138090995,-2042.6780958644615,140.0,0.7,0.5912445914991092,75.0,230.0,170.0,0.0
5003,-3241.0,7.0,3338.0,-0.9709406830437388,-2.9649384138090995,-2042.6780958644615,140.0,0.7,0.5912445914991092,75.0,230.0,170.0,1.0
2021,-3240.0,7.0,3319.0,-0.9761976498945466,-2.269713331444427,-1887.8438462500405,141.0,0.7588652482269503,0.5002291825821238,50.0,120.0,170.0,1.0
4080,-3240.0,5.0,3408.0,-0.9507042253521126,-3.062688027010848,-2096.0762126636687,134.0,0.6940298507462687,0.5364056631031494,70.0,130.0,180.0,0.0
4081,-3240.0,5.0,3408.0,-0.9507042253521126,-3.062688027010848,-2096.0762126636687,134.0,0.6940298507462687,0.5364056631031494,70.0,130.0,180.0,1.0
2020,-3240.0,7.0,3319.0,-0.9761976498945466,-2.269713331444427,-1887.8438462500405,141.0,0.7588652482269503,0.5002291825821238,50.0,120.0,170.0,0.0
4207,-3232.0,5.0,3376.0,-0.957345971563981,-3.0648066832992873,-2106.7091320880554,134.0,0.6940298507462687,0.5375613984397573,70.0,160.0,180.0,1.0
4206,-3232.0,5.0,3376.0,-0.957345971563981,-3.0648066832992873,-2106.7091320880554,134.0,0.6940298507462687,0.5375613984397573,70.0,160.0,180.0,0.0
3825,-3229.0,119.0,3368.0,-0.958729216152019,-2.3751032476030667,-1810.028336011931,147.0,0.7278911564625851,0.5765765765765766,65.0,190.0,160.0,1.0
3824,-3229.0,119.0,3368.0,-0.958729216152019,-2.3751032476030667,-1810.028336011931,147.0,0.7278911564625851,0.5765765765765766,65.0,190.0,160.0,0.0
4165,-3227.0,5.0,3395.0,-0.9505154639175257,-3.0546870432255906,-2110.263777795275,134.0,0.6940298507462687,0.5382837330251372,70.0,150.0,180.0,1.0
4164,-3227.0,5.0,3395.0,-0.9505154639175257,-3.0546870432255906,-2110.263777795275,134.0,0.6940298507462687,0.5382837330251372,70.0,150.0,180.0,0.0
2104,-3225.0,7.0,3319.0,-0.9716782163302199,-2.5904315645159985,-2002.5052128443,141.0,0.7588652482269503,0.5025210084033613,50.0,140.0,170.0,0.0
2105,-3225.0,7.0,3319.0,-0.9716782163302199,-2.5904315645159985,-2002.5052128443,141.0,0.7588652482269503,0.5025210084033613,50.0,140.0,170.0,1.0
3698,-3225.0,83.0,3452.0,-0.9342410196987254,-2.3211536782017674,-1840.3479845675724,147.0,0.7278911564625851,0.5770988379684031,65.0,160.0,160.0,0.0
3699,-3225.0,83.0,3452.0,-0.9342410196987254,-2.3211536782017674,-1840.3479845675724,147.0,0.7278911564625851,0.5770988379684031,65.0,160.0,160.0,1.0
2525,-3223.0,7.0,3295.0,-0.9781487101669196,-2.284644729893506,-1901.779254222844,141.0,0.7375886524822695,0.5211889346674514,55.0,120.0,170.0,1.0
2524,-3223.0,7.0,3295.0,-0.9781487101669196,-2.284644729893506,-1901.779254222844,141.0,0.7375886524822695,0.5211889346674514,55.0,120.0,170.0,0.0
1602,-3217.0,5.0,3222.0,-0.9984481688392303,-2.7329297403244026,-1832.3501382526897,135.0,0.7851851851851852,0.4543921766987017,45.0,140.0,180.0,0.0
1603,-3217.0,5.0,3222.0,-0.9984481688392303,-2.7329297403244026,-1832.3501382526897,135.0,0.7851851851851852,0.4543921766987017,45.0,140.0,180.0,1.0
