,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
2730,-2086.0,381.0,2854.0,-0.7309039943938332,-1.8525648870706886,-1301.7451194716293,108.0,0.7037037037037037,0.6068359747947297,60.0,140.0,200.0,30.0
2499,-2077.0,537.0,2929.0,-0.7091157391601229,-1.3627759884071584,-1076.423474704621,108.0,0.7222222222222222,0.5596777612889549,50.0,220.0,200.0,45.0
2029,-2074.0,413.0,2774.0,-0.7476568132660418,-1.6243188620471163,-1197.4041054333074,110.0,0.7363636363636363,0.5742147402997332,50.0,160.0,200.0,35.0
3121,-2072.0,415.0,2694.0,-0.7691165553080921,-1.8239344109243525,-1257.8209199245978,110.0,0.7090909090909091,0.6109650769808487,60.0,190.0,200.0,35.0
3900,-2068.0,480.0,2787.0,-0.742016505202727,-1.529102309823712,-1092.2177259864109,108.0,0.6759259259259259,0.6304544631540829,70.0,180.0,200.0,30.0
2106,-2060.0,452.0,2782.0,-0.7404744787922358,-1.5958499754911064,-1154.6849691305133,108.0,0.75,0.5791761540053819,50.0,170.0,200.0,30.0
3120,-2058.0,491.0,2768.0,-0.7434971098265896,-1.719948146095461,-1169.244788313595,108.0,0.7222222222222222,0.6176581325301205,60.0,190.0,200.0,30.0
2889,-2055.0,436.0,2804.0,-0.7328815977175464,-1.748505215183017,-1188.5165926385653,107.0,0.6822429906542056,0.5847299813780261,60.0,160.0,200.0,45.0
3043,-2050.0,444.0,2725.0,-0.7522935779816514,-1.7916792153229586,-1244.8926909021857,110.0,0.7090909090909091,0.6150957566654149,60.0,180.0,200.0,35.0
3824,-2043.0,358.0,2740.0,-0.7456204379562044,-1.6542165259682757,-1083.930225233779,107.0,0.6542056074766355,0.6071909248221495,70.0,170.0,200.0,40.0
3045,-2038.0,472.0,2799.0,-0.7281171847088246,-1.7100937450886842,-1159.2170312492763,107.0,0.6822429906542056,0.5882474653424374,60.0,180.0,200.0,45.0
3198,-2037.0,504.0,2760.0,-0.7380434782608696,-1.7863545426692231,-1185.921327966875,108.0,0.7222222222222222,0.6216114457831325,60.0,200.0,200.0,30.0
2030,-2037.0,354.0,2735.0,-0.7447897623400366,-1.4755904424517778,-1054.5378608580468,107.0,0.7102803738317757,0.5667800935772012,50.0,160.0,200.0,40.0
2037,-2037.0,438.0,2598.0,-0.7840646651270208,-1.1956293934426885,-887.1748607052045,103.0,0.7087378640776699,0.5273781902552204,50.0,160.0,210.0,45.0
3902,-2025.0,387.0,2751.0,-0.7360959651035986,-1.599773859685707,-1060.4393980797465,107.0,0.6542056074766355,0.6096009253903991,70.0,180.0,200.0,40.0
3588,-2019.0,381.0,2783.0,-0.7254761049227453,-1.6379104295565614,-1168.013695584714,108.0,0.6666666666666666,0.6385410996189439,70.0,140.0,200.0,30.0
2107,-2015.0,429.0,2731.0,-0.737824972537532,-1.615605414435861,-1163.187625342158,110.0,0.7363636363636363,0.5851348569075561,50.0,170.0,200.0,35.0
2967,-2015.0,442.0,2746.0,-0.7337946103423161,-1.7607141256900052,-1158.9439022921695,107.0,0.6822429906542056,0.5930064142354645,60.0,170.0,200.0,45.0
3744,-2015.0,444.0,2862.0,-0.7040531097134871,-1.643193604386348,-1189.4621576682769,108.0,0.6666666666666666,0.6392669207040464,70.0,160.0,200.0,30.0
2808,-2014.0,431.0,2778.0,-0.7249820014398848,-1.798771640951034,-1216.082381929424,108.0,0.7037037037037037,0.6205843039908344,60.0,150.0,200.0,30.0
3980,-2014.0,398.0,2751.0,-0.7320974191203199,-1.6520125623746327,-1070.2547184230393,107.0,0.6542056074766355,0.6117216117216118,70.0,190.0,200.0,40.0
3199,-2002.0,428.0,2637.0,-0.7591960561243838,-1.8222813155416908,-1224.8544155176487,110.0,0.7090909090909091,0.6241081487044686,60.0,200.0,200.0,35.0
4135,-2000.0,478.0,2702.0,-0.7401924500370096,-1.4864137395538592,-1054.5055509497056,110.0,0.6727272727272727,0.6490612388138269,70.0,210.0,200.0,35.0
3985,-1999.0,398.0,2639.0,-0.7574838954149299,-1.4028956763773905,-938.974424410284,105.0,0.6476190476190476,0.626285286969527,70.0,190.0,210.0,35.0
2895,-1997.0,436.0,2535.0,-0.7877712031558185,-1.4335533356660661,-927.6223316304554,102.0,0.6764705882352942,0.5650524436509707,60.0,160.0,210.0,45.0
2108,-1985.0,358.0,2663.0,-0.745399924896733,-1.4541565172277007,-1008.8598159409752,107.0,0.7102803738317757,0.5778392173543173,50.0,170.0,200.0,40.0
4213,-1983.0,497.0,2704.0,-0.7333579881656804,-1.4605014190984131,-1037.1132560476867,110.0,0.6727272727272727,0.6520442182839095,70.0,220.0,200.0,35.0
2193,-1982.0,474.0,2579.0,-0.76851492826677,-1.1501940998539195,-845.1014269900745,103.0,0.7087378640776699,0.5401392111368909,50.0,180.0,210.0,45.0
2115,-1978.0,444.0,2545.0,-0.7772102161100196,-1.1896129680554157,-857.1425554284444,103.0,0.7087378640776699,0.5410672853828307,50.0,170.0,210.0,45.0
2264,-1976.0,398.0,2694.0,-0.7334818114328137,-1.4419985167249962,-1000.6545442755976,107.0,0.7102803738317757,0.5784982935153584,50.0,190.0,200.0,40.0
2186,-1975.0,387.0,2682.0,-0.7363907531692767,-1.4001901346045689,-987.5571791819701,107.0,0.7102803738317757,0.5787116040955631,50.0,180.0,200.0,40.0
3675,-1971.0,423.0,2496.0,-0.7896634615384616,-1.4331061721015963,-891.3823833188983,102.0,0.6568627450980392,0.6086691086691087,70.0,150.0,210.0,45.0
3123,-1969.0,483.0,2741.0,-0.7183509668004378,-1.6954377369979403,-1112.352342885197,107.0,0.6822429906542056,0.6025243120215187,60.0,190.0,200.0,45.0
3907,-1961.0,423.0,2650.0,-0.74,-1.3722943416800628,-918.5990440417028,105.0,0.6476190476190476,0.6333894185829126,70.0,180.0,210.0,35.0
3978,-1960.0,491.0,2666.0,-0.7351837959489872,-1.4880731871883859,-1007.3802991074944,108.0,0.6759259259259259,0.6500090530508782,70.0,190.0,200.0,30.0
4058,-1950.0,411.0,2700.0,-0.7222222222222222,-1.6629614681225844,-1042.9955583139192,107.0,0.6542056074766355,0.6240601503759399,70.0,200.0,200.0,40.0
2184,-1949.0,510.0,2729.0,-0.7141810186881642,-1.5302503111804526,-1073.6764748111473,108.0,0.75,0.6021527634030222,50.0,180.0,200.0,30.0
3757,-1940.0,444.0,2467.0,-0.7863802188893393,-1.2529384815795084,-720.6457396403114,101.0,0.6237623762376238,0.6185607550137633,70.0,160.0,220.0,35.0
4056,-1939.0,504.0,2658.0,-0.7294958615500376,-1.5553829010664235,-1024.0568387607743,108.0,0.6759259259259259,0.6538113344196994,70.0,200.0,200.0,30.0
3835,-1938.0,450.0,2471.0,-0.7842978551193849,-1.1800234168914137,-682.209180719655,101.0,0.6237623762376238,0.6179022082018928,70.0,170.0,220.0,35.0
2263,-1931.0,458.0,2652.0,-0.728129713423831,-1.5792247228953706,-1094.4789517806112,110.0,0.7363636363636363,0.6024294832200947,50.0,190.0,200.0,35.0
3666,-1931.0,431.0,2691.0,-0.7175771088814568,-1.5725773665971163,-1069.7423034704436,108.0,0.6666666666666666,0.6545091634911995,70.0,150.0,200.0,30.0
3051,-1929.0,472.0,2503.0,-0.7706751897722732,-1.3883233575424359,-880.2034560856657,102.0,0.6764705882352942,0.5802276277616604,60.0,180.0,210.0,45.0
2271,-1925.0,485.0,2533.0,-0.7599684168969602,-1.116994648953918,-803.1709331246034,103.0,0.7087378640776699,0.5533642691415314,50.0,190.0,210.0,45.0
2973,-1925.0,442.0,2469.0,-0.7796678817334953,-1.436428990592055,-892.2445845240356,102.0,0.6764705882352942,0.5811202856505244,60.0,170.0,210.0,45.0
2342,-1921.0,411.0,2652.0,-0.7243589743589743,-1.4437568035305235,-975.8568239397154,107.0,0.7102803738317757,0.5902303754266212,50.0,200.0,200.0,40.0
4063,-1920.0,411.0,2573.0,-0.7462106490478041,-1.388271686162723,-895.5220115882154,105.0,0.6476190476190476,0.641054402692092,70.0,200.0,210.0,35.0
3513,-1903.0,367.0,2593.0,-0.733898958735056,-1.7737589009266082,-1080.5160368488575,107.0,0.6542056074766355,0.6368441660140955,70.0,130.0,200.0,45.0
3991,-1900.0,491.0,2474.0,-0.7679870654810024,-1.165226191891696,-664.532062118763,101.0,0.6237623762376238,0.6253943217665615,70.0,190.0,220.0,35.0
3669,-1899.0,423.0,2638.0,-0.71986353297953,-1.8141903736653713,-1104.4770574640243,107.0,0.6635514018691588,0.6428020069471247,70.0,150.0,200.0,45.0
2185,-1897.0,487.0,2671.0,-0.7102208910520404,-1.551853701188029,-1078.2686780078645,110.0,0.7363636363636363,0.6094296891085031,50.0,180.0,200.0,35.0
4136,-1891.0,437.0,2667.0,-0.7090363704536933,-1.6449427022395269,-1009.2917479123149,107.0,0.6542056074766355,0.6354347406978986,70.0,210.0,200.0,40.0
3276,-1891.0,526.0,2636.0,-0.7173748103186647,-1.724277555937889,-1102.8380243528525,108.0,0.7222222222222222,0.6490963855421686,60.0,210.0,200.0,30.0
2420,-1887.0,437.0,2644.0,-0.7136913767019667,-1.4144618429389488,-948.9899726273569,107.0,0.7102803738317757,0.5974829351535836,50.0,210.0,200.0,40.0
3201,-1881.0,496.0,2666.0,-0.7055513878469617,-1.7064678174901773,-1070.7871742261786,107.0,0.6822429906542056,0.6207324643078833,60.0,200.0,200.0,45.0
2028,-1878.0,444.0,2785.0,-0.6743267504488331,-1.6515190762199692,-1165.9973970515357,108.0,0.7407407407407407,0.6158954139863042,50.0,160.0,200.0,30.0
2893,-1875.0,368.0,2545.0,-0.7367387033398821,-1.6866773453665862,-1040.1922013440849,105.0,0.6761904761904762,0.6152267596962856,60.0,160.0,210.0,35.0
2341,-1870.0,471.0,2608.0,-0.7170245398773006,-1.573154270883999,-1063.9738871468999,110.0,0.7363636363636363,0.6149886761375335,50.0,200.0,200.0,35.0
3354,-1864.0,545.0,2628.0,-0.7092846270928462,-1.6941141018800514,-1078.6085943615135,108.0,0.7222222222222222,0.6541792168674698,60.0,220.0,200.0,30.0
2888,-1864.0,354.0,2552.0,-0.7304075235109718,-1.730763688667565,-1057.3716334196351,107.0,0.6728971962616822,0.6159868149979398,60.0,160.0,200.0,40.0
3754,-1862.0,413.0,2366.0,-0.7869822485207101,-1.6842821474421783,-864.714940090501,93.0,0.6559139784946236,0.6054124836316019,70.0,160.0,210.0,50.0
3277,-1862.0,492.0,2575.0,-0.7231067961165049,-1.7598673907819078,-1145.873794052124,110.0,0.7090909090909091,0.6503942921517085,60.0,210.0,200.0,35.0
3129,-1860.0,483.0,2445.0,-0.7607361963190185,-1.3579976794145816,-833.3387677215865,102.0,0.6764705882352942,0.5956259763445659,60.0,190.0,210.0,45.0
3279,-1859.0,518.0,2666.0,-0.6972993248312078,-1.6718771618713828,-1048.8545174124283,107.0,0.6822429906542056,0.6252845023794745,60.0,210.0,200.0,45.0
2970,-1856.0,450.0,2605.0,-0.7124760076775432,-1.8313944682063865,-1079.1720678619233,104.0,0.7115384615384616,0.6229941092829576,60.0,170.0,210.0,30.0
3519,-1854.0,386.0,2342.0,-0.7916310845431256,-1.245479614329755,-778.122014367164,102.0,0.6470588235294118,0.6268595041322315,70.0,130.0,210.0,45.0
2262,-1853.0,542.0,2641.0,-0.7016281711472927,-1.4831479435646102,-992.1210926825653,108.0,0.75,0.622024425584765,50.0,190.0,200.0,30.0
2349,-1848.0,498.0,2469.0,-0.7484811664641555,-1.0943371777774935,-759.7315211501142,103.0,0.7087378640776699,0.5712296983758701,50.0,200.0,210.0,45.0
3355,-1845.0,511.0,2577.0,-0.7159487776484285,-1.7313679460266378,-1128.4814991501048,110.0,0.7090909090909091,0.6535861809988734,60.0,220.0,200.0,35.0
2340,-1841.0,504.0,2591.0,-0.710536472404477,-1.545370079030596,-1011.259072109083,108.0,0.75,0.6245083833574829,50.0,200.0,200.0,30.0
3357,-1840.0,537.0,2666.0,-0.6901725431357839,-1.6417564483776559,-1029.878888791111,107.0,0.6822429906542056,0.6292158079867577,60.0,220.0,200.0,45.0
2971,-1834.0,384.0,2520.0,-0.7277777777777777,-1.6751035982208191,-1016.2597575830558,105.0,0.6761904761904762,0.6225560814982507,60.0,170.0,210.0,35.0
4214,-1834.0,456.0,2629.0,-0.697603651578547,-1.6273997593821103,-974.6913560805709,107.0,0.6542056074766355,0.6464237516869096,70.0,220.0,200.0,40.0
2498,-1830.0,456.0,2606.0,-0.7022256331542595,-1.3948653081920748,-914.3895807956129,107.0,0.7102803738317757,0.609641638225256,50.0,220.0,200.0,40.0
3913,-1829.0,480.0,2392.0,-0.7646321070234113,-1.0744683161564474,-599.8634748898842,101.0,0.6237623762376238,0.6393927444794953,70.0,180.0,220.0,35.0
1872,-1829.0,381.0,2653.0,-0.6894082171127026,-1.6365516338550368,-1110.399654484065,108.0,0.7314814814814815,0.6211101766190076,50.0,140.0,200.0,30.0
2427,-1826.0,520.0,2469.0,-0.7395706763872013,-1.0628868601600778,-737.798864336364,103.0,0.7087378640776699,0.5763341067285384,50.0,210.0,210.0,45.0
1953,-1826.0,423.0,2588.0,-0.705564142194745,-1.4616832100552104,-1015.8012218110408,108.0,0.7129629629629629,0.6085744908896035,50.0,150.0,200.0,45.0
4069,-1821.0,504.0,2408.0,-0.7562292358803987,-1.1357108746032618,-621.0796492966945,101.0,0.6237623762376238,0.6409700315457414,70.0,200.0,220.0,35.0
4141,-1818.0,471.0,2531.0,-0.718293164757013,-1.3078406662458066,-821.2568906344802,105.0,0.6476190476190476,0.6601233875490746,70.0,210.0,210.0,35.0
3589,-1809.0,290.0,2423.0,-0.7465951300041271,-1.7055064523842562,-1042.2821790661806,110.0,0.6545454545454545,0.6733477789815817,70.0,140.0,200.0,35.0
2966,-1802.0,358.0,2470.0,-0.7295546558704453,-1.7185503700093157,-1008.9582694561135,107.0,0.6728971962616822,0.6287597857437165,60.0,170.0,200.0,40.0
3832,-1800.0,449.0,2340.0,-0.7692307692307693,-1.6437627433956312,-825.0701916085018,93.0,0.6559139784946236,0.6189436927106067,70.0,170.0,210.0,50.0
2505,-1799.0,539.0,2461.0,-0.7310036570499797,-1.0322676318508626,-713.6383846898461,103.0,0.7087378640776699,0.582598607888631,50.0,220.0,210.0,45.0
3830,-1796.0,423.0,2338.0,-0.7681779298545766,-1.4911874709239228,-831.9243570207819,101.0,0.6336633663366337,0.639141205615194,70.0,170.0,210.0,40.0
1797,-1794.0,367.0,2507.0,-0.7155963302752294,-1.4348730161171104,-978.8257784529593,108.0,0.7037037037037037,0.6108459869848156,50.0,130.0,200.0,45.0
4134,-1793.0,526.0,2534.0,-0.7075769534333071,-1.486632503923302,-940.9735351467516,108.0,0.6759259259259259,0.6802462429838856,70.0,210.0,200.0,30.0
3752,-1790.0,417.0,2326.0,-0.7695614789337919,-1.5590129991169341,-864.9991802101812,101.0,0.6336633663366337,0.6403798513625104,70.0,160.0,210.0,40.0
3044,-1784.0,387.0,2481.0,-0.7190648931882305,-1.656641221005001,-985.4674423020809,107.0,0.6728971962616822,0.6314049586776859,60.0,180.0,200.0,40.0
4219,-1779.0,490.0,2511.0,-0.7084826762246117,-1.2766649712964468,-792.1622164893544,105.0,0.6476190476190476,0.6674144699943915,70.0,220.0,210.0,35.0
3591,-1777.0,373.0,2517.0,-0.7059992054032579,-1.7650207001470282,-1032.8906252171053,107.0,0.6542056074766355,0.6615113547376664,70.0,140.0,200.0,45.0
3122,-1773.0,398.0,2481.0,-0.7146311970979444,-1.7164085283557315,-995.2827626453737,107.0,0.6728971962616822,0.6336776859504133,60.0,190.0,200.0,40.0
1950,-1771.0,431.0,2591.0,-0.6835198764955616,-1.5689079640962564,-1028.5645897114061,108.0,0.7314814814814815,0.6333052985702271,50.0,150.0,200.0,30.0
2652,-1770.0,375.0,2488.0,-0.7114147909967846,-1.7610649512938352,-1030.1751941790292,108.0,0.6851851851851852,0.658770555990603,60.0,130.0,200.0,30.0
4212,-1766.0,545.0,2526.0,-0.6991290577988916,-1.454978324772444,-916.7441051554127,108.0,0.6759259259259259,0.6851348904580843,70.0,220.0,200.0,30.0
3910,-1761.0,460.0,2312.0,-0.7616782006920415,-1.620781252830719,-798.1414160595436,93.0,0.6559139784946236,0.6274552597119162,70.0,180.0,210.0,50.0
3908,-1759.0,453.0,2331.0,-0.7546117546117546,-1.4244018527113054,-796.1192724712727,101.0,0.6336633663366337,0.6457556935817805,70.0,180.0,210.0,40.0
3667,-1758.0,341.0,2301.0,-0.7640156453715776,-1.5912352401703584,-921.3101769727061,110.0,0.6545454545454545,0.6825568797399784,70.0,150.0,200.0,35.0
1173,-1757.0,436.0,2565.0,-0.684990253411306,-1.59412569829326,-1027.778703064717,108.0,0.7407407407407407,0.5614078881677483,40.0,160.0,200.0,45.0
2419,-1755.0,535.0,2595.0,-0.6763005780346821,-1.4987473391505517,-991.8302247706209,110.0,0.7363636363636363,0.6386658431130328,50.0,210.0,200.0,35.0
3597,-1754.0,398.0,2264.0,-0.7747349823321554,-1.2035937906777803,-725.1783899698484,102.0,0.6470588235294118,0.6475206611570248,70.0,140.0,210.0,45.0
1329,-1753.0,472.0,2573.0,-0.6813058686358336,-1.5474372780355832,-1003.8245835050878,108.0,0.7407407407407407,0.5624063904143785,40.0,180.0,200.0,45.0
3759,-1751.0,436.0,2234.0,-0.7837958818263205,-1.0210812639808728,-564.527541695807,94.0,0.648936170212766,0.6328950204785514,70.0,160.0,220.0,45.0
3986,-1748.0,464.0,2331.0,-0.7498927498927499,-1.4799760543888285,-805.9345928145653,101.0,0.6336633663366337,0.6480331262939959,70.0,190.0,210.0,40.0
3915,-1747.0,472.0,2266.0,-0.7709620476610768,-1.017434371910971,-562.3118582365719,94.0,0.648936170212766,0.6337572752748437,70.0,180.0,220.0,45.0
3207,-1745.0,496.0,2343.0,-0.744771660264618,-1.348113210693963,-774.2745925366705,102.0,0.6764705882352942,0.6212898906494086,60.0,200.0,210.0,45.0
3828,-1740.0,450.0,2456.0,-0.7084690553745928,-1.610077220965887,-895.0229355886045,104.0,0.6634615384615384,0.6602226127709432,70.0,170.0,210.0,30.0
2497,-1738.0,554.0,2597.0,-0.6692337312283404,-1.4709892738744188,-974.437929868602,110.0,0.7363636363636363,0.642165946057237,50.0,220.0,200.0,35.0
1179,-1738.0,450.0,2324.0,-0.7478485370051635,-1.4039937678296095,-843.231731887045,103.0,0.7378640776699029,0.5327956989247311,40.0,160.0,210.0,45.0
2112,-1735.0,450.0,2502.0,-0.693445243804956,-1.6453663039625657,-964.7564853711517,104.0,0.7403846153846154,0.6183457985041795,50.0,170.0,210.0,30.0
1171,-1732.0,356.0,2461.0,-0.7037789516456725,-1.5422334322051672,-1040.9652863011731,110.0,0.7545454545454545,0.6043855641845591,40.0,160.0,200.0,35.0
1251,-1730.0,442.0,2520.0,-0.6865079365079365,-1.5998116450244035,-1003.5514545479808,108.0,0.7407407407407407,0.5681477783325013,40.0,170.0,200.0,45.0
3127,-1727.0,413.0,2418.0,-0.7142266335814723,-1.6352586587369515,-937.213742826839,105.0,0.6761904761904762,0.6445770734719078,60.0,190.0,210.0,35.0
3993,-1726.0,483.0,2256.0,-0.7650709219858156,-1.0143748775863672,-554.2451264190006,94.0,0.648936170212766,0.6382841129553783,70.0,190.0,220.0,45.0
3285,-1723.0,518.0,2343.0,-0.7353819889031157,-1.3101853382835824,-752.3419357229203,102.0,0.6764705882352942,0.6261995090381611,60.0,210.0,210.0,45.0
2418,-1720.0,558.0,2527.0,-0.6806489908982983,-1.466774069371357,-935.0127275843064,108.0,0.75,0.6495549575657213,50.0,210.0,200.0,30.0
4147,-1719.0,526.0,2328.0,-0.7384020618556701,-1.0317622841519718,-546.8145283429593,101.0,0.6237623762376238,0.6610804416403786,70.0,210.0,220.0,35.0
3048,-1711.0,480.0,2490.0,-0.6871485943775101,-1.7514532260801274,-979.7506727371253,104.0,0.7115384615384616,0.6524476944952264,60.0,180.0,210.0,30.0
1335,-1710.0,486.0,2332.0,-0.7332761578044596,-1.3560740227129366,-818.6577956453876,103.0,0.7378640776699029,0.5403225806451613,40.0,180.0,210.0,45.0
3200,-1709.0,411.0,2430.0,-0.7032921810699588,-1.7254923871945709,-968.0236025362537,107.0,0.6728971962616822,0.646900826446281,60.0,200.0,200.0,40.0
2035,-1699.0,404.0,2435.0,-0.6977412731006161,-1.5423068844278005,-918.9628732475255,105.0,0.6952380952380952,0.6205895489057616,50.0,160.0,210.0,35.0
1407,-1696.0,483.0,2527.0,-0.6711515631183221,-1.521724589587704,-961.8940896396167,108.0,0.7407407407407407,0.5766350474288566,40.0,190.0,200.0,45.0
3363,-1696.0,537.0,2335.0,-0.726338329764454,-1.2740945608752108,-728.1814560764026,102.0,0.6764705882352942,0.6322249497879937,60.0,220.0,210.0,45.0
2496,-1693.0,577.0,2519.0,-0.6720921000396983,-1.4350190227395532,-910.7832975929674,108.0,0.75,0.6551438625543365,50.0,220.0,200.0,30.0
3049,-1689.0,442.0,2433.0,-0.6942046855733662,-1.6002397127254606,-916.8383624582578,105.0,0.6761904761904762,0.6523976126775056,60.0,180.0,210.0,35.0
2038,-1689.0,415.0,2195.0,-0.7694760820045559,-1.5731974191700853,-797.3251740316522,94.0,0.7021276595744681,0.5821375556655121,50.0,160.0,210.0,50.0
2892,-1687.0,444.0,2489.0,-0.6777822418642024,-1.911328130122078,-1093.105160044278,104.0,0.7019230769230769,0.6564854408470779,60.0,160.0,210.0,30.0
1249,-1687.0,364.0,2424.0,-0.695957095709571,-1.5260327294736904,-1011.3998629052054,110.0,0.7545454545454545,0.6146642302421197,40.0,170.0,200.0,35.0
1257,-1687.0,456.0,2279.0,-0.7402369460289601,-1.4051265895431821,-818.3846666882807,103.0,0.7378640776699029,0.546505376344086,40.0,170.0,210.0,45.0
