,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
407,258.0,399.0,204.0,1.2647058823529411,2.916675551407159,219.09557267182007,19.0,0.5789473684210527,1.5098814229249011,35.0,250.0,255.0,0.0
427,258.0,399.0,204.0,1.2647058823529411,2.916675551407159,219.09557267182007,19.0,0.5789473684210527,1.5098814229249011,35.0,255.0,255.0,0.0
2507,259.0,449.0,229.0,1.1310043668122272,1.7057195013837594,169.93110060256868,19.0,0.47368421052631576,1.4520069808027922,55.0,175.0,255.0,0.0
3287,261.0,461.0,261.0,1.0,1.9374772875135478,189.7600609516046,19.0,0.47368421052631576,1.4034003091190108,60.0,220.0,255.0,0.0
3327,261.0,461.0,261.0,1.0,1.9374772875135478,189.7600609516046,19.0,0.47368421052631576,1.4034003091190108,60.0,230.0,255.0,0.0
3367,261.0,461.0,261.0,1.0,1.9374772875135478,189.7600609516046,19.0,0.47368421052631576,1.4034003091190108,60.0,240.0,255.0,0.0
3307,261.0,461.0,261.0,1.0,1.9374772875135478,189.7600609516046,19.0,0.47368421052631576,1.4034003091190108,60.0,225.0,255.0,0.0
3347,261.0,461.0,261.0,1.0,1.9374772875135478,189.7600609516046,19.0,0.47368421052631576,1.4034003091190108,60.0,235.0,255.0,0.0
3387,261.0,461.0,261.0,1.0,1.9374772875135478,189.7600609516046,19.0,0.47368421052631576,1.4034003091190108,60.0,245.0,255.0,0.0
3247,261.0,461.0,261.0,1.0,1.9374772875135478,189.7600609516046,19.0,0.47368421052631576,1.4034003091190108,60.0,210.0,255.0,0.0
3267,261.0,461.0,261.0,1.0,1.9374772875135478,189.7600609516046,19.0,0.47368421052631576,1.4034003091190108,60.0,215.0,255.0,0.0
86,262.0,415.0,204.0,1.2843137254901962,1.2475976252724001,128.58312992973893,21.0,0.5714285714285714,1.4990476190476192,35.0,170.0,250.0,0.0
3687,262.0,462.0,261.0,1.003831417624521,1.4386139365046315,165.25444052818548,19.0,0.42105263157894735,1.450946643717728,65.0,170.0,255.0,0.0
635,262.0,304.0,316.0,0.8291139240506329,0.9049673168155032,86.51770884956161,19.0,0.5263157894736842,1.5413223140495869,40.0,155.0,295.0,0.0
3606,263.0,475.0,265.0,0.9924528301886792,0.9596501052012932,122.31646202798402,21.0,0.42857142857142855,1.434710743801653,65.0,150.0,250.0,0.0
