s_time,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4,参数5,e_time
2015-01-01 09:15:00,535.0,725.0,376.0,1.422872340425532,2.180148435195189,426.09806147175107,53.0,0.5849056603773585,1.2937946183415705,50.0,120.0,290.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,524.0,665.0,312.0,1.6794871794871795,1.4894122987106058,316.7757939038388,53.0,0.660377358490566,1.3664335664335663,30.0,130.0,290.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,521.0,596.0,444.0,1.1734234234234233,0.8880079126086541,180.98307613824767,63.0,0.6666666666666666,1.2917133258678613,30.0,150.0,270.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,519.0,745.0,426.0,1.2183098591549295,1.1837280864637958,266.85200867236324,72.0,0.6388888888888888,1.2195431472081217,40.0,130.0,260.0,14.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,505.0,675.0,376.0,1.3430851063829787,2.640704636650411,380.80786889427367,53.0,0.6226415094339622,1.260041194644696,50.0,150.0,290.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,502.0,644.0,287.0,1.7491289198606272,1.3827575184217695,283.65700803468945,53.0,0.6226415094339622,1.3121890547263682,40.0,120.0,290.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,500.0,773.0,461.0,1.0845986984815619,2.339759702670586,415.0658461930876,53.0,0.6037735849056604,1.2660989888238423,50.0,130.0,290.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,498.0,598.0,597.0,0.8341708542713567,1.5461862358496332,247.3590613442163,63.0,0.5873015873015873,1.2217275155832592,50.0,130.0,270.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,497.0,740.0,680.0,0.7308823529411764,1.7887785779497558,338.49727075628107,96.0,0.6875,1.1809905316824472,30.0,130.0,280.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,496.0,591.0,384.0,1.2916666666666667,1.573805613803996,271.38189006504274,57.0,0.6666666666666666,1.310193871169481,30.0,140.0,280.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,492.0,583.0,773.0,0.6364812419146184,0.21001644175257564,58.19603366917485,75.0,0.6666666666666666,1.228094575799722,30.0,140.0,260.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,487.0,557.0,928.0,0.5247844827586207,-0.0017894560311501337,-0.46987629128937636,75.0,0.6,1.1813780260707636,50.0,140.0,260.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,487.0,736.0,355.0,1.371830985915493,1.659720969160018,354.2690855758194,63.0,0.6984126984126984,1.2560462670872765,30.0,150.0,270.0,14.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,486.0,556.0,925.0,0.5254054054054054,-0.030958136819316317,-7.92109424818263,75.0,0.6,1.1810055865921787,50.0,150.0,260.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,485.0,571.0,483.0,1.0041407867494825,0.8732424350386818,164.88172426986353,63.0,0.6349206349206349,1.2387986213687838,40.0,150.0,270.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,482.0,789.0,763.0,0.6317169069462647,1.797513329924614,369.9485907409769,89.0,0.6966292134831461,1.1870391928599147,30.0,140.0,290.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,480.0,656.0,672.0,0.7142857142857143,1.7852986657428849,296.8279173574799,96.0,0.6979166666666666,1.1708793164827342,30.0,150.0,280.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,477.0,547.0,763.0,0.6251638269986893,0.08342141658845444,19.923007269480934,75.0,0.6266666666666667,1.1981719983381804,40.0,140.0,260.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,464.0,539.0,444.0,1.045045045045045,0.8080324078147331,152.08143093993112,63.0,0.6666666666666666,1.2597984322508398,30.0,140.0,270.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,464.0,683.0,553.0,0.8390596745027125,1.8256850313621833,326.03610508863665,96.0,0.6770833333333334,1.171470805617147,30.0,120.0,280.0,16.0,2.0,2016-01-01 09:15:00
2015-01-01 09:15:00,463.0,604.0,290.0,1.596551724137931,1.2905531440045535,230.81219232240787,53.0,0.6792452830188679,1.3101138647019426,30.0,150.0,290.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,459.0,601.0,475.0,0.9663157894736842,1.9540564639419615,286.55649789567656,53.0,0.5849056603773585,1.241578947368421,50.0,150.0,290.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,448.0,539.0,770.0,0.5818181818181818,0.1200496539499391,30.314628236194363,75.0,0.6666666666666666,1.2076958738989336,30.0,150.0,260.0,18.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,448.0,590.0,361.0,1.2409972299168974,1.4129336058448987,256.2607958168601,53.0,0.6415094339622641,1.2706948640483382,40.0,130.0,290.0,16.0,1.0,2016-01-01 09:15:00
2015-01-01 09:15:00,444.0,514.0,760.0,0.5842105263157895,-0.018998561969061706,-4.208761637546232,75.0,0.6266666666666667,1.1844619858745327,40.0,150.0,260.0,18.0,1.0,2016-01-01 09:15:00
